Id,Label,timeset,Degree,modularity_class,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,pageranks,componentnumber,clustering,triangles,eigencentrality
10953,DAREDEVIL/MATT MURDO,,960,10,3126,4,0.51139,0.538142,906952.99909,0.002265,0,0.092586,42619,0.653676
10958,FRENCHIE/JEAN-PAUL D,,117,3,307,4,0.424557,0.445589,39778.135249,0.000314,0,0.264663,1796,0.118751
10963,"MASTERS, ALICIA REIS",,428,7,1210,4,0.479491,0.499601,126146.232776,0.000934,0,0.210346,19221,0.422731
10966,"WOLFE, SARA",,96,5,255,4,0.412153,0.433311,12265.748607,0.000247,0,0.271491,1238,0.085561
10970,RINTRAH,,146,5,352,4,0.452042,0.469841,36730.284331,0.000344,0,0.360794,3819,0.167866
10980,"CHANG, IMEI",,72,5,155,4,0.406963,0.427428,8629.094264,0.000193,0,0.320814,820,0.062991
10983,DR. DRUID/ANTHONY LU,,474,2,1056,4,0.487827,0.506937,115454.579891,0.000962,0,0.220346,24701,0.47167
10986,PIP/PRINCE GOFERN,,227,8,645,4,0.472824,0.488305,30156.815314,0.000465,0,0.442751,11357,0.290594
10987,GAMORA,,224,8,635,4,0.471074,0.486932,23030.83603,0.000452,0,0.449792,11234,0.281745
10993,DRACULA/VLAD TEPES,,142,5,300,4,0.447968,0.466153,111587.897767,0.000383,0,0.312456,3128,0.166169
10994,DR. DOOM/VICTOR VON,,892,7,2895,4,0.430474,0.474886,931321.4715,0.00313,0,0.045382,18034,0.483872
10998,HELA [ASGARDIAN],,285,4,654,4,0.461535,0.481512,42157.37001,0.000564,0,0.282753,11443,0.30671
10999,FIRELORD/PYREUS KRIL,,205,7,444,4,0.46223,0.479811,22984.652491,0.00042,0,0.344285,7199,0.248996
11008,THANOS,,364,8,1033,4,0.478392,0.496743,111755.089134,0.000761,0,0.264251,17458,0.373931
11012,MEPHISTO,,387,4,820,4,0.473639,0.494053,161267.157535,0.000842,0,0.203719,15216,0.361659
11018,HOBGOBLIN II/RODERIC,,130,10,246,4,0.412429,0.434676,7541.090914,0.000288,0,0.318187,2668,0.097488
11027,"LUBENSKI, NATE",,141,10,395,4,0.434904,0.455256,12371.811466,0.000308,0,0.344377,3399,0.121587
11028,FOREIGNER/RAFAEL BAS,,125,10,201,4,0.432203,0.452374,12761.89176,0.000277,0,0.370065,2868,0.138624
11029,"BANNON, LANCE",,136,10,326,4,0.41287,0.435123,5247.8712,0.000291,0,0.350545,3218,0.11899
11033,"MUGGINS, MAMIE",,105,10,216,4,0.389326,0.409785,2120.732311,0.000225,0,0.346154,1890,0.08005
11034,THINKER,,209,7,360,4,0.456969,0.475612,31613.52717,0.00044,0,0.325037,7065,0.245957
11036,LIZARD/DR. CURTIS CO,,161,10,537,4,0.441956,0.462353,62862.828116,0.000375,0,0.310947,4005,0.158101
11040,"JAMESON, MARLA MADIS",,250,10,538,4,0.454363,0.474934,68520.672881,0.000575,0,0.18702,5821,0.171679
11042,"COUNT NEFARIA, LUCHI",,140,2,255,4,0.441078,0.460708,19489.258886,0.000315,0,0.304214,2960,0.156548
11043,PLANTMAN/SAM SMITHER,,162,13,262,4,0.45318,0.471198,16059.289723,0.00034,0,0.35258,4598,0.198059
11044,SCARECROW/EBENEZER L,,90,1,117,4,0.402553,0.423221,3423.062429,0.000198,0,0.463421,1856,0.107618
11046,EEL/LEOPOLD STRYKE,,89,1,140,4,0.438503,0.456932,3666.727317,0.000194,0,0.588611,2305,0.130355
11047,"CANTOR, VERA",,121,8,226,4,0.4292,0.449708,7582.89534,0.00026,0,0.299036,2171,0.127475
11048,PORCUPINE/ALEX GENTR,,137,1,193,4,0.448893,0.466935,6051.578842,0.000284,0,0.453736,4227,0.179829
11049,UNICORN/MYLOS MASARY,,79,1,111,4,0.428003,0.447433,2020.601851,0.000176,0,0.62642,1930,0.118572
11062,PENANCE/MONET ST. CR,,161,8,526,4,0.396588,0.418974,18973.323649,0.000355,0,0.246196,3171,0.110484
11065,UNUS THE UNTOUCHABLE,,96,8,184,4,0.419743,0.440144,4015.798795,0.000206,0,0.369518,1685,0.112108
11072,MIMIC/CALVIN RANKIN,,110,8,178,4,0.41696,0.437781,5968.714669,0.000238,0,0.420017,2518,0.123092
11082,PUPPET MASTER/PHILLI,,218,7,437,4,0.456749,0.475756,22638.433711,0.00045,0,0.371665,8791,0.273622
11088,BANSHEE/SEAN CASSIDY,,497,8,1848,4,0.472759,0.496903,177112.956605,0.001018,0,0.149275,18399,0.368787
11089,OGRE,,78,1,132,4,0.385929,0.405163,1766.329238,0.000164,0,0.44622,1340,0.067493
11090,SUPER-ADAPTOID/ALESS,,103,2,139,4,0.428319,0.448335,5258.68339,0.000221,0,0.441081,2317,0.146244
11091,LIVING MUMMY,,116,1,116,4,0.456909,0.472882,4475.963444,0.000244,0,0.866417,5779,0.21191
11092,HUMAN TORCH ANDROID/,,337,13,969,4,0.463544,0.484872,96854.021569,0.000736,0,0.197435,11178,0.310089
11093,BUCKY/BUCKY BARNES,,124,1,461,4,0.416112,0.437957,31474.446186,0.000338,0,0.239182,1824,0.1099
11097,TORO/TOM RAYMOND,,112,13,289,4,0.416344,0.43767,17030.434552,0.000284,0,0.258205,1605,0.099576
11098,SPITFIRE/LADY JACQUE,,103,13,250,4,0.413311,0.434421,32181.740218,0.000288,0,0.237769,1249,0.079868
11099,WHIZZER/ROBERT L. FR,,188,13,367,4,0.447872,0.468029,18371.896906,0.000391,0,0.46177,8117,0.249814
11100,RED SKULL/JOHANN SCH,,251,1,642,4,0.458313,0.47859,66138.179718,0.000568,0,0.225466,7074,0.241436
11101,BARON STRUCKER/WOLFG,,196,1,330,4,0.448738,0.468675,99678.558896,0.000493,0,0.179069,3422,0.169767
11128,MOLE MAN/HARVEY RUPE,,291,7,530,4,0.473252,0.490676,73928.317097,0.000637,0,0.295272,12459,0.330117
11129,MAKKARI/MIKE KHARY/I,,293,4,732,4,0.448411,0.471725,74875.979555,0.000601,0,0.224905,9621,0.258907
11131,KRO [DEVIANT],,143,4,321,4,0.420064,0.44226,16583.315063,0.000303,0,0.307495,3122,0.140365
11132,VALKIN,,81,4,113,4,0.382003,0.401324,2652.000045,0.000169,0,0.476235,1543,0.06239
11136,CLOAK/TYRONE JOHNSON,,269,3,624,4,0.474802,0.491099,165761.790909,0.000598,0,0.249404,8990,0.279829
11138,DAGGER/TANDY BOWEN,,248,3,619,4,0.472866,0.489063,110192.233598,0.000562,0,0.25542,7823,0.264064
11140,STARFOX/EROS,,453,2,1293,4,0.484656,0.504047,94160.824666,0.000904,0,0.215242,22036,0.449204
11143,MANDARIN,,213,2,442,4,0.447354,0.468132,35301.808319,0.000467,0,0.28984,6544,0.235495
11144,RADIOACTIVE MAN/DR.,,159,2,248,5,0.390901,0.413105,42153.143142,0.000546,0,0.058674,737,0.095414
11147,"ERWIN, MORLEY",,71,2,133,4,0.403533,0.423763,2569.590157,0.000162,0,0.368209,915,0.071481
11149,SIF,,376,4,1627,4,0.470268,0.491211,89606.16248,0.000753,0,0.207135,14603,0.328026
11155,"KINCAID, DR. JANE FO",,260,4,753,4,0.446722,0.469434,37211.14041,0.000532,0,0.222216,7482,0.230992
11156,DESTROYER III,,128,4,262,4,0.398025,0.419932,5582.131291,0.000258,0,0.36971,3005,0.115188
11165,"FURY, COL. NICHOLAS",,1262,2,3681,4,0.444572,0.498986,2220485.191297,0.005434,0,0.026885,21392,0.542574
11175,SAGITTARIUS/HARLAN V,,84,2,174,4,0.421029,0.440951,3048.575415,0.000186,0,0.563396,1964,0.11068
11176,LIBRA/GUSTAV BRANDT,,121,2,264,4,0.421539,0.442515,7325.493535,0.000268,0,0.353719,2568,0.128717
11184,BROTHERS GRIMM II/BA,,89,2,157,4,0.411551,0.432433,5994.146367,0.000199,0,0.39096,1531,0.097136
11190,MASTER MOLD II,,197,8,377,4,0.454938,0.473553,43125.588543,0.000435,0,0.305242,5893,0.205545
11193,"CREED, GRAYDON",,75,8,137,4,0.399182,0.419588,3437.671547,0.000169,0,0.492613,1367,0.091681
11194,"BRIDGE, GEORGE WASHI",,277,1,510,4,0.449802,0.472052,115618.882122,0.00062,0,0.163475,6249,0.201367
11205,"KINCAID, DR. KEITH",,154,4,269,4,0.429889,0.451608,9875.986393,0.000313,0,0.327901,3863,0.169591
11210,KLAW/ULYSSES KLAW,,268,1,575,4,0.462373,0.481807,42460.440231,0.000551,0,0.288753,10331,0.291587
11211,LYJA LAZERFIST [SKRU,,251,7,750,4,0.471095,0.487994,32289.812016,0.000511,0,0.321147,10076,0.296109
11212,DEVLOR,,86,7,204,4,0.399487,0.420179,8714.333207,0.000193,0,0.466484,1705,0.093312
11213,VIBRAXAS/N'KANO,,116,7,269,4,0.410322,0.432066,17124.887406,0.000261,0,0.333583,2225,0.108997
11214,"RICHARDS, NATHANIEL",,100,7,300,4,0.424591,0.44519,4709.151432,0.000214,0,0.478586,2369,0.117678
11215,PSI-LORD/FRANKLIN BE,,84,7,236,4,0.391458,0.411566,7501.269227,0.00019,0,0.444636,1550,0.085228
11216,ANT-MAN II/SCOTT HAR,,403,7,945,4,0.482952,0.501613,102084.351972,0.000836,0,0.231732,18771,0.405098
11217,KRISTOFF/KRISTOFF VE,,140,7,360,4,0.435794,0.455799,7612.968844,0.000291,0,0.407811,3968,0.173625
11218,HUNTARA/MARY ELIZABE,,89,7,210,4,0.415334,0.436041,12192.089879,0.000197,0,0.491062,1923,0.104407
11219,WHITE TIGER/HECTOR A,,96,13,206,4,0.420758,0.441198,14308.016633,0.000226,0,0.3625,1653,0.092301
11220,SHA SHAN,,100,10,224,4,0.400529,0.421568,3446.110726,0.000226,0,0.386869,1915,0.072666
11225,KRAVEN THE HUNTER/SE,,137,10,222,4,0.454423,0.471349,18370.250032,0.000301,0,0.388793,3622,0.179675
11237,"RODGERS, MARIANNE",,76,2,160,4,0.413819,0.434165,11951.830656,0.000192,0,0.380351,1084,0.084502
11241,"SITWELL, JASPER",,201,1,454,4,0.446856,0.467558,46031.496027,0.000463,0,0.260398,5234,0.212172
11251,KA-ZAR/KEVIN PLUNDER,,326,10,774,4,0.486871,0.501517,94379.631131,0.000698,0,0.276168,14630,0.361688
11254,ZABU,,235,10,577,4,0.474004,0.489431,63959.852041,0.000517,0,0.268231,7375,0.259551
11257,SHANNA/SHANNA O'HARA,,276,10,539,4,0.477517,0.493215,133830.005151,0.000636,0,0.316126,11997,0.32247
11262,DAYTRIPPER/AMANDA SE,,226,8,519,4,0.425526,0.449428,26359.051018,0.000463,0,0.26057,6625,0.191247
11263,NIGHTCRAWLER/KURT WA,,852,8,3751,4,0.506011,0.531221,414598.80229,0.001787,0,0.112356,40732,0.625447
11268,MOJO,,99,8,167,4,0.413524,0.434333,5490.285292,0.000213,0,0.47516,2305,0.117773
11269,GAMBIT/REMY LEBEAU,,867,6,3177,4,0.429006,0.472738,1055350.984178,0.003256,0,0.042577,15984,0.426835
11270,MAJOR DOMO,,75,8,128,4,0.400483,0.420634,5012.580251,0.00017,0,0.543423,1508,0.093622
11271,FORGE,,471,8,1309,4,0.481149,0.502123,110210.043407,0.000951,0,0.200867,22233,0.428759
11278,"SHAW, SHINOBI",,99,8,125,4,0.401763,0.422694,4396.260326,0.000208,0,0.404453,1962,0.104434
11279,BISHOP /,,356,8,1148,4,0.465217,0.486629,230603.949435,0.000788,0,0.20402,12892,0.315185
11289,QUASAR III/WENDELL V,,727,2,2292,4,0.501056,0.524036,254868.052792,0.00145,0,0.149223,39380,0.61471
11292,"BALLANTINE, KAYLA",,221,2,389,4,0.455196,0.47495,38562.741469,0.00046,0,0.269848,6560,0.222245
11312,WHIZZER II/STANLEY S,,169,5,442,4,0.433387,0.454969,32374.737479,0.000354,0,0.340941,4840,0.177381
11313,ARCANNA/ARCANNA JONE,,151,5,354,4,0.427933,0.44962,28041.038031,0.000321,0,0.323797,3667,0.138629
11314,KRONOS,,95,7,163,4,0.43083,0.450139,2031.022708,0.000193,0,0.587234,2622,0.123589
11315,EON,,128,2,190,4,0.41507,0.43652,8574.990358,0.000268,0,0.337475,2743,0.130056
11316,DR. SPECTRUM/JOSEPH,,240,5,660,5,0.395581,0.420642,246074.789214,0.000982,0,0.066492,1907,0.119152
11317,"TANAKA, KENJIRO",,163,2,267,4,0.428425,0.45053,16893.466504,0.000343,0,0.288798,3813,0.149996
11318,LADY LARK/LINDA LEWI,,131,5,335,4,0.425318,0.446602,22480.982033,0.000286,0,0.345625,2943,0.125835
11320,SHAPE,,97,5,217,4,0.397056,0.41792,11387.21132,0.000215,0,0.373497,1739,0.081692
11321,HYPERION,,186,5,477,4,0.442237,0.463175,47893.1298,0.000396,0,0.298111,5129,0.18391
11322,SERGEI,,135,5,209,4,0.430332,0.451001,7915.563176,0.000279,0,0.403096,3646,0.162488
11323,MAELSTROM/MALCOLM ST,,117,2,188,4,0.41474,0.436488,5425.138484,0.000241,0,0.448128,3041,0.133701
11324,JACK OF HEARTS/JACK,,448,2,796,4,0.41474,0.446092,258698.198461,0.001404,0,0.086409,8652,0.301052
11325,POWER PRINCESS/ZARDA,,120,5,307,4,0.41377,0.435387,17778.165247,0.000263,0,0.335994,2399,0.106214
11334,DRAGONFLY/VERONICA D,,164,1,252,4,0.428109,0.449828,16868.957868,0.000328,0,0.329642,4406,0.15062
11339,STRANGER,,138,7,306,4,0.459949,0.475772,16775.194912,0.000298,0,0.420396,3974,0.183746
11342,CHARM,,86,2,123,4,0.39342,0.414016,2747.191883,0.000181,0,0.47606,1740,0.076493
11343,TRUTH,,85,2,128,4,0.39184,0.412284,2121.608119,0.000177,0,0.483193,1725,0.075732
11344,BEAUTY,,85,2,125,4,0.39184,0.412284,2121.608119,0.000177,0,0.483193,1725,0.075732
11356,TEN FOR,,82,2,85,4,0.417995,0.438189,1051.280733,0.000169,0,0.726889,2414,0.121667
11357,DIAMONDHEAD/DYKER,,76,3,129,4,0.376018,0.394275,1911.062082,0.000166,0,0.353684,1008,0.056
11361,SUPER SABRE/MARTIN F,,104,8,213,4,0.40246,0.423532,5377.005496,0.000215,0,0.413555,2215,0.11282
11362,WHIZZER III/JAMES SA,,144,10,237,4,0.434976,0.455663,18180.667011,0.000308,0,0.30575,3148,0.150923
11364,CAPTAIN MARVEL II/MO,,528,2,1775,4,0.489336,0.509771,93967.07369,0.001041,0,0.192176,26737,0.504134
11372,ATLAS,,73,2,111,4,0.394938,0.415038,1897.191871,0.000156,0,0.549848,1445,0.090006
11373,MINERVA [KREE],,73,2,117,4,0.404816,0.425224,2124.782905,0.000157,0,0.518645,1363,0.095556
11374,CAPTAIN BRITAIN/BRIA,,452,8,1217,4,0.485039,0.504215,252514.145314,0.000973,0,0.218041,22224,0.448506
11375,USAGENT/CAPTAIN JOHN,,580,2,1699,4,0.491918,0.513204,235913.620655,0.001235,0,0.148669,24963,0.471276
11376,MEGGAN,,308,8,959,4,0.455712,0.477871,49900.285223,0.000627,0,0.215576,10192,0.277096
11377,WIDGET,,128,8,358,4,0.431239,0.451592,10457.280092,0.000267,0,0.380167,3090,0.133009
11378,MODRED THE MYSTIC,,95,5,126,4,0.420317,0.440911,20525.006067,0.000229,0,0.349832,1562,0.119243
11379,PHOENIX III/RACHEL S,,392,8,1109,4,0.464141,0.48702,110155.09095,0.000798,0,0.195913,15014,0.346733
11380,REJECT/RAN-SAK [DEVI,,128,4,299,4,0.402041,0.424083,8567.74242,0.000261,0,0.354085,2878,0.11589
11383,BLOOD BROTHERS,,94,2,123,4,0.420097,0.440575,1440.041926,0.00019,0,0.636468,2782,0.138599
11389,VANISHER,,153,8,243,4,0.432257,0.45314,14319.641609,0.000315,0,0.350791,4079,0.172669
11394,NOVA II/FRANKIE RAYE,,297,7,771,4,0.471819,0.489894,54879.463234,0.000611,0,0.333424,14656,0.344416
11397,CONTEMPLATOR/TATH KI,,84,7,139,4,0.426918,0.446195,5464.722529,0.000184,0,0.542456,1891,0.124567
11401,SUPER SKRULL/KL'RT,,169,7,277,4,0.43645,0.457651,14146.057397,0.000355,0,0.382361,5428,0.210891
11404,RONAN THE ACCUSER [K,,171,2,323,4,0.445692,0.465706,12395.397096,0.000349,0,0.40743,5922,0.213423
11406,SUPREME INTELLIGENCE,,233,2,428,4,0.457811,0.477369,26908.080101,0.000475,0,0.338316,9144,0.277712
11408,HOWARD THE DUCK,,71,5,159,4,0.395626,0.415174,17271.771105,0.000191,0,0.292555,727,0.056738
11421,BOOMERANG/FRED MYERS,,229,10,380,4,0.435557,0.458473,18647.036249,0.000459,0,0.259519,6775,0.194874
11422,"JONES, RICHARD MILHO",,533,5,1716,4,0.486848,0.508135,256258.642457,0.001177,0,0.156604,22203,0.45465
11423,"TALBOT, GLENN",,121,5,419,4,0.430954,0.451137,17914.718883,0.000286,0,0.337052,2447,0.145191
11431,ANNIHILUS,,118,7,242,4,0.430244,0.45065,4486.95567,0.000246,0,0.463277,3198,0.164121
11434,"LEEDS, NED",,175,10,515,4,0.440576,0.461123,14451.39553,0.000371,0,0.326568,4972,0.161294
11442,"ROSENTHAL, BERNIE",,184,1,455,4,0.436888,0.458226,15710.219978,0.000386,0,0.28837,4855,0.183763
11451,MYSTERIO/QUENTIN BEC,,151,10,315,4,0.418632,0.441142,21440.333037,0.000341,0,0.283091,3206,0.121048
11456,TERRAX II/TYROS,,107,7,178,4,0.423953,0.444559,12994.796387,0.000238,0,0.388115,2201,0.133167
11457,"ZARRKO, ARTHUR",,127,7,277,4,0.420436,0.441765,8847.203692,0.000262,0,0.3962,3170,0.143293
11459,CANNONBALL/JACK PULV,,115,1,214,4,0.439296,0.458098,6288.839824,0.000243,0,0.44241,2900,0.157763
11460,"GAMBONNO, ERNESTO",,112,1,204,4,0.439685,0.458313,6465.851309,0.000239,0,0.443372,2756,0.155152
11461,"PAGE, KAREN",,283,10,675,4,0.461923,0.482078,136521.63138,0.000711,0,0.166454,6642,0.225791
11463,RINGMASTER/MAYNARD T,,174,1,282,4,0.441601,0.461866,26648.759554,0.000365,0,0.292539,4403,0.184879
11464,"GAMBONNO, LUIGI",,111,1,213,4,0.438687,0.457419,5965.489067,0.000236,0,0.446192,2724,0.154227
11465,"NELSON, FRANKLIN FOG",,492,10,1280,4,0.483556,0.504894,270556.289462,0.001152,0,0.143982,17391,0.390296
11468,CHAMELEON/DMITRI SME,,105,10,273,4,0.387995,0.40838,3436.714796,0.00024,0,0.349817,1910,0.073468
11469,SHADOWCAT/KATHERINE,,1001,6,4248,4,0.43456,0.481903,976319.269625,0.003472,0,0.043079,21561,0.501236
11476,LOCKHEED,,321,8,1002,4,0.463132,0.484066,40628.847637,0.000632,0,0.24632,12651,0.307315
11479,"THOMAS, COMMANDER DA",,84,8,188,4,0.41079,0.431283,11574.432091,0.0002,0,0.369478,1288,0.076458
11480,CERISE II [SHI'AR],,134,8,247,4,0.443081,0.461978,9578.0128,0.000276,0,0.486702,4337,0.175467
11481,AHAB/RORY CAMPBELL,,85,8,142,4,0.404534,0.424985,1851.586761,0.000178,0,0.526891,1881,0.113406
11487,"DUGAN, TIMOTHY ALOYI",,489,1,1167,4,0.485874,0.506091,292109.546908,0.001161,0,0.150793,17992,0.40616
11495,"KORVAC, MICHAEL",,88,2,184,4,0.437896,0.456429,8730.778142,0.000204,0,0.53187,2036,0.139898
11508,BINARY/CAROL DANVERS,,533,2,1496,4,0.492243,0.511902,159345.750243,0.0011,0,0.167297,23719,0.469872
11510,"GYRICH, HENRY PETER",,401,2,828,4,0.481948,0.500391,185343.884806,0.00087,0,0.19409,15566,0.382204
11511,COLLECTOR/TANELEER T,,178,7,360,4,0.45466,0.473209,20744.793221,0.000375,0,0.42265,6658,0.242329
11520,CAPTAIN MARVEL/CAPTA,,239,2,660,4,0.469802,0.486685,33466.11352,0.000501,0,0.323406,9198,0.282508
11521,HERA/AUGUSTINE JONES,,79,4,122,4,0.395972,0.416291,32847.723005,0.000184,0,0.494645,1524,0.097062
11523,ZEUS,,220,4,422,4,0.453082,0.472842,30553.034946,0.000452,0,0.304193,7328,0.235504
11529,MAD DOG/COLONEL BUZZ,,186,5,355,4,0.45922,0.477009,33871.236829,0.000406,0,0.29596,5092,0.207729
11530,"DE LA FONTAINE, CONT",,257,1,569,4,0.462763,0.481623,50669.115964,0.000558,0,0.252219,8297,0.272633
11532,"JONES, GABE",,221,1,510,4,0.459059,0.477887,39753.079262,0.00049,0,0.282435,6866,0.238241
11533,"PIERCE, ALEXANDER GO",,101,1,245,4,0.44013,0.458497,18413.407382,0.000245,0,0.39604,2000,0.119924
11546,"QUARTERMAIN, CLAY",,132,5,364,4,0.453653,0.470727,35753.434111,0.00031,0,0.323618,2798,0.159242
11555,MS. MARVEL II/SHARON,,277,7,601,4,0.474457,0.491115,32407.789759,0.00056,0,0.303537,11603,0.332629
11557,BLACK KNIGHT V/DANE,,1042,2,3426,4,0.436231,0.484713,858703.943532,0.003465,0,0.039459,21401,0.539533
11559,APOCALYPSE/EN SABAH,,365,6,1086,5,0.404346,0.433126,134046.058157,0.001089,0,0.082508,5481,0.229414
11560,OZYMANDIAS,,97,8,166,4,0.433333,0.45239,19058.288292,0.000225,0,0.429983,2002,0.136813
11564,PHARAOH RAMA-TUT,,364,2,1008,4,0.472396,0.492376,76896.875897,0.000754,0,0.261027,17245,0.38933
11567,BALDER [ASGARDIAN],,341,4,1605,4,0.449318,0.473553,50098.489679,0.000669,0,0.222391,12892,0.310625
11569,TANA NILE,,75,4,213,4,0.390374,0.409793,2873.336485,0.000157,0,0.37009,1027,0.069846
11571,ULIK,,126,4,334,4,0.41696,0.438173,9557.548879,0.000264,0,0.350476,2760,0.108237
11578,HELLSTORM/DAIMON HEL,,270,5,583,4,0.465923,0.484537,155233.64,0.000642,0,0.301776,10959,0.295733
11580,STUNT-MASTER/GEORGE,,91,2,143,5,0.385986,0.405665,51781.775653,0.000355,0,0.092063,377,0.071472
11590,ROMA,,143,8,253,4,0.426517,0.447744,10833.872518,0.00029,0,0.358613,3641,0.146242
11591,TRAPSTER/PETER PETRU,,219,7,405,4,0.441526,0.463718,21181.520439,0.000455,0,0.256671,6127,0.215042
11597,"CORTEZ, FABIAN",,142,13,347,4,0.431203,0.451919,9841.56053,0.000293,0,0.408351,4088,0.161808
11598,TRIATHLON/DELROY GAR,,200,2,443,4,0.453396,0.472866,14792.493405,0.000415,0,0.343216,6830,0.231013
11599,"HUXLEY, DR. ALDA",,71,13,142,4,0.41469,0.434405,2993.342721,0.000159,0,0.600402,1492,0.096385
11600,CARGIL/JOANNA CARGIL,,195,13,391,4,0.429765,0.452302,16343.660021,0.000385,0,0.314565,5950,0.186532
11601,SCANNER II,,146,13,331,4,0.426883,0.448271,9739.379828,0.000299,0,0.395371,4185,0.163368
11602,"VOGHT, AMELIA",,133,13,268,4,0.425248,0.446227,12760.15767,0.000286,0,0.429938,3774,0.145835
11614,"KLEINSTOCK, HARLAN",,89,13,155,4,0.405808,0.426757,3368.57798,0.000187,0,0.477017,1868,0.093335
11615,"KLEINSTOCK, SVEN",,88,13,150,4,0.395897,0.416491,2312.995514,0.000183,0,0.478579,1832,0.08842
11617,SPOOR/ANDREW HAMISH,,78,6,118,5,0.360313,0.374795,2292.811072,0.00023,0,0.153846,462,0.044777
11619,"HALLER, GABRIELLE",,116,8,206,4,0.422957,0.443537,4449.462126,0.000238,0,0.523538,3492,0.146253
11632,SCHEMER/RICHARD FISK,,108,10,292,4,0.410823,0.431946,4207.864033,0.000239,0,0.424368,2452,0.092336
11633,"JAMESON, COL. JOHN",,419,10,1149,5,0.3988,0.429749,326055.899937,0.001631,0,0.045803,4011,0.174485
11640,ANCIENT ONE,,80,5,187,4,0.41318,0.433503,20397.991222,0.000226,0,0.302215,955,0.085598
11648,DIABLO/ESTEBAN DE AB,,167,7,241,4,0.461535,0.477959,48635.384623,0.000365,0,0.390376,5411,0.220066
11651,"JONES, MARLO CHANDLE",,169,5,403,4,0.431471,0.452917,33853.513228,0.000405,0,0.205058,2911,0.14262
11652,QUASIMODO,,72,2,86,4,0.431061,0.449844,6330.657828,0.000169,0,0.515258,1317,0.119511
11655,NOMAD III/JACK MONRO,,203,1,524,4,0.43409,0.456789,32447.592147,0.000432,0,0.232746,4772,0.168738
11658,MADCAP,,81,1,88,4,0.40455,0.425184,3050.915656,0.000175,0,0.4,1296,0.090857
11659,DEATH ADDER,,91,1,147,4,0.407312,0.428026,3593.54755,0.000193,0,0.461294,1889,0.102871
11674,FALCON/SAM WILSON,,537,1,1651,4,0.491988,0.51195,131880.552226,0.001104,0,0.17925,25797,0.484887
11675,BLACK CROW/JESSE BLA,,77,1,101,4,0.418816,0.438907,13774.032988,0.000188,0,0.426863,1249,0.09565
11687,SIDEWINDER/SETH VOEL,,107,1,203,4,0.414394,0.435331,28844.65593,0.00025,0,0.378769,2148,0.09886
11688,PRINCESS PYTHON/ZELD,,183,1,357,4,0.444496,0.464644,15981.812858,0.000372,0,0.326187,5432,0.20459
11689,CONSTRICTOR/FRANK PA,,252,1,394,4,0.453239,0.474112,47698.625518,0.000518,0,0.257826,8154,0.246563
11695,ARMADILLO/ANTONIO RO,,73,1,83,4,0.40554,0.425711,1084.461396,0.000154,0,0.450152,1183,0.087229
11698,SPHINX,,97,3,203,4,0.403112,0.424043,6248.677711,0.000208,0,0.325816,1517,0.085027
11699,CAPTAIN MARVEL III/G,,141,5,267,4,0.404659,0.427084,54814.919062,0.000339,0,0.239007,2359,0.123144
11700,NEBULA,,119,7,270,4,0.434253,0.453979,8217.021517,0.000255,0,0.478707,3361,0.154482
11701,BETA RAY BILL,,237,4,504,4,0.451807,0.472459,56190.016451,0.000499,0,0.283559,7930,0.247459
11748,SHAMAN/MICHAEL TWOYO,,421,8,1361,4,0.485332,0.503449,98217.083935,0.000847,0,0.255831,22618,0.443153
11750,"POWER, MARGARET",,146,3,357,4,0.428988,0.449971,15691.95722,0.000299,0,0.333396,3529,0.155514
11751,"POWER, DR. JIM",,160,3,406,4,0.438632,0.458912,21476.563943,0.000328,0,0.317453,4038,0.168843
11752,COUNTERWEIGHT/JACK P,,198,3,544,4,0.436961,0.458713,24947.470742,0.0004,0,0.286879,5595,0.203051
11754,LIGHTSPEED/JULIE POW,,196,3,544,4,0.435085,0.457004,23431.83058,0.000395,0,0.287441,5493,0.200373
11755,COUNTERWEIGHT II/KAT,,206,3,578,4,0.433333,0.455775,23323.443695,0.000411,0,0.269761,5696,0.203061
11756,CLOWN/CRAFTY ELIOT F,,135,1,221,4,0.439222,0.458657,13878.891804,0.000287,0,0.350691,3172,0.154687
11769,LEADER/SAM STERNS,,182,5,446,4,0.463194,0.479755,24234.257684,0.000391,0,0.422622,6961,0.245375
11771,ABSORBING MAN/CARL C,,273,4,654,4,0.46474,0.483715,47678.894511,0.000561,0,0.267211,9921,0.292989
11772,DOC SAMSON/DR. LEONA,,298,5,775,4,0.473231,0.490923,77919.285304,0.000663,0,0.303912,13449,0.334266
11777,TYRANNUS,,111,5,169,4,0.438282,0.457148,8839.383373,0.000246,0,0.39312,2400,0.149841
11797,CHONDU,,70,5,112,4,0.400192,0.420091,3626.644979,0.000155,0,0.419462,1013,0.075788
11800,RUBY,,71,5,112,4,0.409742,0.429415,1704.292361,0.000156,0,0.454326,1129,0.086035
11802,ARAGORN,,126,5,252,4,0.435557,0.455328,8962.559638,0.000271,0,0.331302,2609,0.140479
11806,SILVER SAMURAI/KENYU,,177,8,260,4,0.438006,0.458952,47303.046918,0.000384,0,0.280367,4367,0.16048
11809,BAYMAX,,75,1,91,5,0.368323,0.38435,2277.368018,0.000156,0,0.61982,1720,0.058336
11811,SUNFIRE/SHIRO YOSHID,,377,8,800,4,0.48255,0.500048,156909.422561,0.000785,0,0.2546,18045,0.397521
