Id,Label,timeset,Degree
13428,"WISDOM, PETER",,157
13436,JOYSTICK/JANICE,,101
13437,TEXAS TWISTER/DREW D,,155
13479,INVISIBLE WOMAN DOPP,,59
13480,QUASAR DOPPELGANGER,,102
13481,THOR III DOPPELGANGE,,106
13482,ANGEL DOPPELGANGER,,54
13483,MARVEL GIRL DOPPELGA,,73
13484,MOONDRAGON DOPPELGAN,,68
13485,SASQUATCH DOPPELGANG,,120
13486,STORM DOPPELGANGER I,,71
13487,HULK DOPPELGANGER II,,91
13488,SCARLET WITCH DOPPEL,,68
13489,CAPTAIN AMERICA DOPP,,124
13490,COLOSSUS II DOPPELGA,,127
13491,VINDICATOR II DOPPEL,,83
13505,LEAP-FROG/VINCENT PA,,72
13518,SABRETOOTH/VICTOR CR,,270
13519,PILEDRIVER II/BRIAN,,258
13520,YELLOWJACKET II/RITA,,104
13521,BULLDOZER/HENRY CAMP,,176
13574,"MOY, ALYSSA",,105
13600,"CLINTON, BILL",,101
13601,"WETHERELL, MANOLI",,64
13607,"LEE, STAN",,173
13616,"CHANG, DR. PHILLIP",,82
13619,SABRA/RUTH BAT-SERAP,,221
13675,BUTCH,,85
13676,DARLA,,80
13702,"KATZENBERG, NICK",,84
13709,ONSLAUGHT II,,105
13714,DARK BEAST/HENRY MCC,,177
13715,EBONY,,137
13735,BOLT II/CHRIS BRADLE,,151
13743,WILD CHILD/KYLE GIBN,,247
13758,LIVING MONOLITH/AHME,,84
13761,EGO,,143
13765,SUGAR MAN,,71
13789,CRIMSON COWL II/,,176
13790,CYCLONE II/PIERRE FR,,104
13795,MAN-APE/M'BAKU,,119
13807,"ROGERS, GAYLE",,68
13815,NUKLO/ROBERT FRANK J,,88
13820,"CHENEY, LILA",,147
13835,CONTROLLER/BASIL SAN,,85
13860,NAZE,,59
13881,BEREET,,103
13885,SHOOTING STAR,,89
13893,CORSAIR,,199
13899,"JONES, CHARLOTTE",,144
13904,PHOENIX II,,143
13997,VOSTOK,,112
14002,RED GUARDIAN V,,138
14018,MANTIS/? BRANDT,,145
14025,EXODUS/BENNET DUPARI,,135
14027,"GATOR, LORD",,80
14028,"RAM, SIR",,79
14029,"TYGER, LORD",,72
14030,BOVA,,140
14039,"URSULA, LADY",,76
14040,WHITE TIGER II/,,124
14046,MALEKITH/MALCOLM KEI,,74
14050,MASTER/ESHU,,135
14053,X-RAY,,136
14054,IRONCLAD,,133
14056,VECTOR,,130
14057,VAPOR,,168
14074,CARDINAL/CLEMDENON,,96
14081,THUNDRA,,102
14087,"KIRBY, JACK",,92
14097,CAPTAIN ULTRA/GRIFFI,,56
14122,VOLCANA/MARSHA ROSEN,,140
14126,FLYING TIGER,,111
14180,HILDY [ASGARDIAN],,101
14191,SPRITE,,107
14194,RAVONNA LEXUS RENSLA,,70
14213,MOON KNIGHT DOPPELGA,,97
14245,"TSURAYABA, MATSUO",,76
14246,ERIC THE RED [SHI'AR,,91
14257,"STRUCKER, ANDREA",,161
14258,OMEGA RED/ARKADY ROS,,106
14259,"STRUCKER, ANDREAS",,165
14267,LEGION II/DAVID HALL,,142
14269,ARABIAN KNIGHT/ABDUL,,168
14284,SCORCHER/,,74
14296,GUARDIAN/JAMES MACDO,,301
14306,DAKIMH THE ENCHANTER,,84
14355,THRENODY,,69
14361,"RAYMOND, ANN",,70
14424,KARKAS [DEVIANT],,141
14425,AJAK/TECUMOTZIN [ETE,,190
14486,ANGAR THE SCREAMER/D,,133
14507,FLATMAN,,98
14509,MR. IMMORTAL,,97
14512,DOORMAN,,100
14514,DINAH-SOAR,,99
14551,"FORRESTER, CAPT. ALE",,100
14555,MODAM,,83
14561,"FARREL, MIKE",,68
14590,BLACK KNIGHT IV/PROF,,105
14614,CH'OD,,169
14618,THING DOPPELGANGER,,89
14619,VISION DOPPELGANGER,,157
14620,BEAST DOPPELGANGER,,76
14621,POLARIS DOPPELGANGER,,87
14622,HUMAN TORCH DOPPELGA,,114
14623,SILHOUETTE,,243
14624,HULK DOPPELGANGER,,76
14625,STRONG GUY DOPPELGAN,,90
14626,CYCLOPS DOPPELGANGER,,118
14627,KARNAK DOPPELGANGER,,76
14628,PROFESSOR X DOPPELGA,,76
14629,BLACK KNIGHT IV DOPP,,77
14630,IRON MAN DOPPELGANGE,,139
14631,PUCK DOPPELGANGER,,77
14632,BLACK WIDOW DOPPELGA,,77
14633,TRITON DOPPELGANGER,,126
14634,SHE-HULK DOPPELGANGE,,99
14635,WOLFSBANE DOPPELGANG,,118
14636,NOVA DOPPELGANGER,,84
14637,SPEEDBALL DOPPELGANG,,122
14638,MR. FANTASTIC DOPPEL,,159
14639,DAREDEVIL DOPPELGANG,,146
14640,HERCULES DOPPELGANGE,,115
14641,WOLVERINE DOPPELGANG,,130
14665,HAWKEYE DOPPELGANGER,,71
14666,DARKHAWK DOPPELGANGE,,90
14667,BLACK KNIGHT V DOPPE,,77
14668,NAMORITA DOPPELGANGE,,98
14669,QUICKSILVER DOPPELGA,,86
14670,NORTHSTAR DOPPELGANG,,84
14671,BEAST DOPPELGANGER I,,94
14672,USAGENT DOPPELGANGER,,90
14673,MULTIPLE MAN DOPPELG,,93
14674,SPIDER-WOMAN DOPPELG,,91
14675,GAMBIT DOPPELGANGER,,93
14676,PUCK DOPPELGANGER II,,110
14691,FIRESTAR DOPPELGANGE,,71
14692,THING DOPPELGANGER I,,125
14693,ROGUE DOPPELGANGER,,62
14700,ICEMAN DOPPELGANGER,,50
14701,SILVER SURFER DOPPEL,,51
14702,DRAX DOPPELGANGER,,57
14710,KURSE/ALGRIM [ASGARD,,107
14738,YELLOWJACKET III/HEN,,94
14785,IRON MAN V/TEEN TONY,,107
14804,GAEA,,146
14825,"MADDICKS, ARTHUR ART",,202
14845,BRAINCHILD,,80
14846,LUPO,,73
14867,"RICHARDS, FRANKLIN 2",,59
14868,SHIP,,171
14872,GIDEON,,99
14874,"CHORD, ANDREW",,121
14876,FAMINE/AUTUMN ROLFSO,,77
14881,GAUNTLET,,91
14882,FOXBAT,,74
14885,"RASPUTIN, MIKHAIL",,61
14913,DEATHCRY [SHI'AR],,101
14917,BLITZKRIEG/,,165
14957,"HODGE, CAMERON",,117
14964,SIKORSKY,,109
15002,VALINOR,,141
15004,"NEWMARK, LOTUS",,78
15013,"ROSS, EVERETT KENNET",,135
15016,NOVA DOPPELGANGER II,,86
15088,GREMLIN/,,71
15118,HOLOCAUST,,79
15136,IRON FIST H'YLTHRI I,,58
15205,"RITTER, DONALD",,71
15219,THUMBELLINA,,66
15251,CHAMBER/JONOTHON STA,,207
15252,EMPLATE/MARIUS ST. C,,101
15326,KRANG [ATLANTEAN],,77
15386,"ROBERTSON, AMANDA",,72
15394,LEECH,,207
15406,SCALPHUNTER,,88
15418,TEFRAL,,100
15490,SPUNJE,,87
15491,ZCANN,,82
15492,R'TEE,,87
15493,NURO,,83
15494,FIZ [SKRULL],,125
15508,SCRAMBLER,,81
15509,"KRAMER, STACEY",,81
15511,RIPTIDE,,66
15521,SLYDE,,74
15556,"STEELE, BOBBY",,77
15557,"PARETSKY, DR. GARY",,73
15560,"RUIZ, RIGGER",,116
15561,"RASSITANO, MAD DOG",,112
15562,"JACKSON, ANDREW JOCK",,77
15565,"FIELSTEIN, FIREWORKS",,77
15647,CR'REEE,,124
15648,MAM'SELLE HEPZIBAH,,161
15649,RAZA LONGKNIFE,,172
15686,SHAMROCK/MOLLY FITZG,,166
15696,WINDSHEAR/COLIN ASHW,,104
15700,"CLARKE, GENERAL JERE",,109
15725,CRIMSON DYNAMO V/DIM,,163
15833,MEANY,,77
15835,EENY,,78
15836,MAGGOTT/JAPHETH,,89
15861,PLAGUE,,58
15863,APE/,,60
15865,ERG,,59
15887,"EDGERTON, GAYLE",,61
15940,BEDLAM/JESSE AARONSO,,130
15944,"CORSI, TOM",,136
16045,"LELAND, HARRY",,75
16046,ARAKI [SHI'AR],,75
16053,EARTHQUAKE,,105
16054,NIGHTSIDE,,76
16055,SMASHER IV,,114
16056,HUSSAR,,99
16061,"CARTER, JIMMY",,64
16067,"MACON, ANGELO",,78
16098,MALICE III,,76
16144,"CAMPBELL, DR. RORY",,100
16145,MILAN,,56
16172,"STAPLES, EDNA M. GRA",,66
16230,"HOPKINS, STEVE",,77
16249,"MORRELL, SABRINA",,62
16303,HYPERION II,,82
16332,GRIM REAPER/ERIC WIL,,105
16345,WALDO,,82
16380,SAURON/DR. KARL LYKO,,154
16417,3-D MAN/CHARLES CHAN,,111
16437,PRETTY BOY,,65
16496,WOLVERINE SKRULL,,102
16676,RINGTOSS,,65
16677,YAP,,60
16678,BODYBAG,,64
16679,THUG,,66
16680,GATECRASHER,,60
16681,CHINA DOLL,,66
16682,WAXWORK,,65
16685,SCATTERBRAIN,,66
16686,JOYBOY,,69
16687,FERRO2,,67
16719,"STERMAN, ANDREA ANDI",,80
16744,NEZARR,,106
16745,ONEG,,90
16774,SENTINELS,,125
16788,ASTRA,,90
16790,HOBGOBLIN,,90
16791,QUASAR II,,78
16793,TITAN,,109
16795,MENTOR II,,81
16800,CHAMPION/TRYCO SLATT,,59
16876,SETH II,,77
17127,BISON/BILLY KITSON,,81
17283,GYPSY MOTH,,177
17297,UNION JACK III/JOEY,,173
17372,MECHAMAGE/,,80
17410,"LOCKLIN, GENERAL MER",,54
17411,AMERICAN EAGLE III/J,,112
17430,DREADKNIGHT/BRAM VEL,,66
17449,"BEACH, GINGER",,78
17451,"BEACH, SPIDER",,78
17478,LODESTONE/ANDREA,,80
17494,FAYRELYTE STRONGHEAR,,80
17496,KREDDICK,,82
17497,AVIOS,,73
17513,"SIMON, ALEX FLORES",,87
17575,"MOWAT, FARLEY",,91
17576,"MAGRUDER, ALLIE",,84
17695,"INSHALLAH, KHALID",,75
17699,"ST. THOMAS, JULES",,71
17788,WITCHFIRE,,85
17819,THUNDERBIRD III/NEAL,,146
17985,ESON [CELESTIAL],,90
18290,"ANDERSSEN, TANYA",,61
18297,DEFENSOR,,124
18298,COLLECTIVE MAN,,133
18299,TALISMAN,,114
18337,"FLORES, JAMIE",,68
18343,WONDER MAN DOPPELGAN,,64
18825,PIPER,,75
19046,SUNSTROKE/,,60
19047,SHATTERFIST/,,79
19048,"STOCKBRIDGE, DEANNA",,56
19049,ICEMASTER/,,63
19050,"SOFEN, MARION",,56
19051,"SOFEN, KARL AUGUST",,56
19052,"STOCKBRIDGE, CHARLES",,58
19053,SUPERCHARGER/,,64
19841,DAN-FARR,,67
