Id,Label,timeset,Degree,modularity_class,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,pageranks,componentnumber,clustering,triangles,eigencentrality
11194,"BRIDGE, GEORGE WASHI",,277,1,510,4,0.449802,0.472052,115618.882122,0.00062,0,0.163475,6249,0.201367
11205,"KINCAID, DR. KEITH",,154,4,269,4,0.429889,0.451608,9875.986393,0.000313,0,0.327901,3863,0.169591
11210,KLAW/ULYSSES KLAW,,268,1,575,4,0.462373,0.481807,42460.440231,0.000551,0,0.288753,10331,0.291587
11211,LYJA LAZERFIST [SKRU,,251,7,750,4,0.471095,0.487994,32289.812016,0.000511,0,0.321147,10076,0.296109
11216,ANT-MAN II/SCOTT HAR,,403,7,945,4,0.482952,0.501613,102084.351972,0.000836,0,0.231732,18771,0.405098
11217,KRISTOFF/KRISTOFF VE,,140,7,360,4,0.435794,0.455799,7612.968844,0.000291,0,0.407811,3968,0.173625
11225,KRAVEN THE HUNTER/SE,,137,10,222,4,0.454423,0.471349,18370.250032,0.000301,0,0.388793,3622,0.179675
11241,"SITWELL, JASPER",,201,1,454,4,0.446856,0.467558,46031.496027,0.000463,0,0.260398,5234,0.212172
11251,KA-ZAR/KEVIN PLUNDER,,326,10,774,4,0.486871,0.501517,94379.631131,0.000698,0,0.276168,14630,0.361688
11254,ZABU,,235,10,577,4,0.474004,0.489431,63959.852041,0.000517,0,0.268231,7375,0.259551
11257,SHANNA/SHANNA O'HARA,,276,10,539,4,0.477517,0.493215,133830.005151,0.000636,0,0.316126,11997,0.32247
11262,DAYTRIPPER/AMANDA SE,,226,8,519,4,0.425526,0.449428,26359.051018,0.000463,0,0.26057,6625,0.191247
11263,NIGHTCRAWLER/KURT WA,,852,8,3751,4,0.506011,0.531221,414598.80229,0.001787,0,0.112356,40732,0.625447
11269,GAMBIT/REMY LEBEAU,,867,6,3177,4,0.429006,0.472738,1055350.984178,0.003256,0,0.042577,15984,0.426835
11271,FORGE,,471,8,1309,4,0.481149,0.502123,110210.043407,0.000951,0,0.200867,22233,0.428759
11279,BISHOP /,,356,8,1148,4,0.465217,0.486629,230603.949435,0.000788,0,0.20402,12892,0.315185
11289,QUASAR III/WENDELL V,,727,2,2292,4,0.501056,0.524036,254868.052792,0.00145,0,0.149223,39380,0.61471
11292,"BALLANTINE, KAYLA",,221,2,389,4,0.455196,0.47495,38562.741469,0.00046,0,0.269848,6560,0.222245
11312,WHIZZER II/STANLEY S,,169,5,442,4,0.433387,0.454969,32374.737479,0.000354,0,0.340941,4840,0.177381
11313,ARCANNA/ARCANNA JONE,,151,5,354,4,0.427933,0.44962,28041.038031,0.000321,0,0.323797,3667,0.138629
11316,DR. SPECTRUM/JOSEPH,,240,5,660,5,0.395581,0.420642,246074.789214,0.000982,0,0.066492,1907,0.119152
11317,"TANAKA, KENJIRO",,163,2,267,4,0.428425,0.45053,16893.466504,0.000343,0,0.288798,3813,0.149996
11318,LADY LARK/LINDA LEWI,,131,5,335,4,0.425318,0.446602,22480.982033,0.000286,0,0.345625,2943,0.125835
11321,HYPERION,,186,5,477,4,0.442237,0.463175,47893.1298,0.000396,0,0.298111,5129,0.18391
11322,SERGEI,,135,5,209,4,0.430332,0.451001,7915.563176,0.000279,0,0.403096,3646,0.162488
11324,JACK OF HEARTS/JACK,,448,2,796,4,0.41474,0.446092,258698.198461,0.001404,0,0.086409,8652,0.301052
11334,DRAGONFLY/VERONICA D,,164,1,252,4,0.428109,0.449828,16868.957868,0.000328,0,0.329642,4406,0.15062
11339,STRANGER,,138,7,306,4,0.459949,0.475772,16775.194912,0.000298,0,0.420396,3974,0.183746
11362,WHIZZER III/JAMES SA,,144,10,237,4,0.434976,0.455663,18180.667011,0.000308,0,0.30575,3148,0.150923
11364,CAPTAIN MARVEL II/MO,,528,2,1775,4,0.489336,0.509771,93967.07369,0.001041,0,0.192176,26737,0.504134
11374,CAPTAIN BRITAIN/BRIA,,452,8,1217,4,0.485039,0.504215,252514.145314,0.000973,0,0.218041,22224,0.448506
11375,USAGENT/CAPTAIN JOHN,,580,2,1699,4,0.491918,0.513204,235913.620655,0.001235,0,0.148669,24963,0.471276
11376,MEGGAN,,308,8,959,4,0.455712,0.477871,49900.285223,0.000627,0,0.215576,10192,0.277096
11379,PHOENIX III/RACHEL S,,392,8,1109,4,0.464141,0.48702,110155.09095,0.000798,0,0.195913,15014,0.346733
11389,VANISHER,,153,8,243,4,0.432257,0.45314,14319.641609,0.000315,0,0.350791,4079,0.172669
11394,NOVA II/FRANKIE RAYE,,297,7,771,4,0.471819,0.489894,54879.463234,0.000611,0,0.333424,14656,0.344416
11401,SUPER SKRULL/KL'RT,,169,7,277,4,0.43645,0.457651,14146.057397,0.000355,0,0.382361,5428,0.210891
11404,RONAN THE ACCUSER [K,,171,2,323,4,0.445692,0.465706,12395.397096,0.000349,0,0.40743,5922,0.213423
11406,SUPREME INTELLIGENCE,,233,2,428,4,0.457811,0.477369,26908.080101,0.000475,0,0.338316,9144,0.277712
11421,BOOMERANG/FRED MYERS,,229,10,380,4,0.435557,0.458473,18647.036249,0.000459,0,0.259519,6775,0.194874
11422,"JONES, RICHARD MILHO",,533,5,1716,4,0.486848,0.508135,256258.642457,0.001177,0,0.156604,22203,0.45465
11434,"LEEDS, NED",,175,10,515,4,0.440576,0.461123,14451.39553,0.000371,0,0.326568,4972,0.161294
11442,"ROSENTHAL, BERNIE",,184,1,455,4,0.436888,0.458226,15710.219978,0.000386,0,0.28837,4855,0.183763
11451,MYSTERIO/QUENTIN BEC,,151,10,315,4,0.418632,0.441142,21440.333037,0.000341,0,0.283091,3206,0.121048
11461,"PAGE, KAREN",,283,10,675,4,0.461923,0.482078,136521.63138,0.000711,0,0.166454,6642,0.225791
11463,RINGMASTER/MAYNARD T,,174,1,282,4,0.441601,0.461866,26648.759554,0.000365,0,0.292539,4403,0.184879
11465,"NELSON, FRANKLIN FOG",,492,10,1280,4,0.483556,0.504894,270556.289462,0.001152,0,0.143982,17391,0.390296
11469,SHADOWCAT/KATHERINE,,1001,6,4248,4,0.43456,0.481903,976319.269625,0.003472,0,0.043079,21561,0.501236
11476,LOCKHEED,,321,8,1002,4,0.463132,0.484066,40628.847637,0.000632,0,0.24632,12651,0.307315
11480,CERISE II [SHI'AR],,134,8,247,4,0.443081,0.461978,9578.0128,0.000276,0,0.486702,4337,0.175467
11487,"DUGAN, TIMOTHY ALOYI",,489,1,1167,4,0.485874,0.506091,292109.546908,0.001161,0,0.150793,17992,0.40616
11508,BINARY/CAROL DANVERS,,533,2,1496,4,0.492243,0.511902,159345.750243,0.0011,0,0.167297,23719,0.469872
11510,"GYRICH, HENRY PETER",,401,2,828,4,0.481948,0.500391,185343.884806,0.00087,0,0.19409,15566,0.382204
11511,COLLECTOR/TANELEER T,,178,7,360,4,0.45466,0.473209,20744.793221,0.000375,0,0.42265,6658,0.242329
11520,CAPTAIN MARVEL/CAPTA,,239,2,660,4,0.469802,0.486685,33466.11352,0.000501,0,0.323406,9198,0.282508
11523,ZEUS,,220,4,422,4,0.453082,0.472842,30553.034946,0.000452,0,0.304193,7328,0.235504
11529,MAD DOG/COLONEL BUZZ,,186,5,355,4,0.45922,0.477009,33871.236829,0.000406,0,0.29596,5092,0.207729
11530,"DE LA FONTAINE, CONT",,257,1,569,4,0.462763,0.481623,50669.115964,0.000558,0,0.252219,8297,0.272633
11532,"JONES, GABE",,221,1,510,4,0.459059,0.477887,39753.079262,0.00049,0,0.282435,6866,0.238241
11546,"QUARTERMAIN, CLAY",,132,5,364,4,0.453653,0.470727,35753.434111,0.00031,0,0.323618,2798,0.159242
11555,MS. MARVEL II/SHARON,,277,7,601,4,0.474457,0.491115,32407.789759,0.00056,0,0.303537,11603,0.332629
11557,BLACK KNIGHT V/DANE,,1042,2,3426,4,0.436231,0.484713,858703.943532,0.003465,0,0.039459,21401,0.539533
11559,APOCALYPSE/EN SABAH,,365,6,1086,5,0.404346,0.433126,134046.058157,0.001089,0,0.082508,5481,0.229414
11564,PHARAOH RAMA-TUT,,364,2,1008,4,0.472396,0.492376,76896.875897,0.000754,0,0.261027,17245,0.38933
11567,BALDER [ASGARDIAN],,341,4,1605,4,0.449318,0.473553,50098.489679,0.000669,0,0.222391,12892,0.310625
11578,HELLSTORM/DAIMON HEL,,270,5,583,4,0.465923,0.484537,155233.64,0.000642,0,0.301776,10959,0.295733
11590,ROMA,,143,8,253,4,0.426517,0.447744,10833.872518,0.00029,0,0.358613,3641,0.146242
11591,TRAPSTER/PETER PETRU,,219,7,405,4,0.441526,0.463718,21181.520439,0.000455,0,0.256671,6127,0.215042
11597,"CORTEZ, FABIAN",,142,13,347,4,0.431203,0.451919,9841.56053,0.000293,0,0.408351,4088,0.161808
11598,TRIATHLON/DELROY GAR,,200,2,443,4,0.453396,0.472866,14792.493405,0.000415,0,0.343216,6830,0.231013
11600,CARGIL/JOANNA CARGIL,,195,13,391,4,0.429765,0.452302,16343.660021,0.000385,0,0.314565,5950,0.186532
11601,SCANNER II,,146,13,331,4,0.426883,0.448271,9739.379828,0.000299,0,0.395371,4185,0.163368
11602,"VOGHT, AMELIA",,133,13,268,4,0.425248,0.446227,12760.15767,0.000286,0,0.429938,3774,0.145835
11633,"JAMESON, COL. JOHN",,419,10,1149,5,0.3988,0.429749,326055.899937,0.001631,0,0.045803,4011,0.174485
11648,DIABLO/ESTEBAN DE AB,,167,7,241,4,0.461535,0.477959,48635.384623,0.000365,0,0.390376,5411,0.220066
11651,"JONES, MARLO CHANDLE",,169,5,403,4,0.431471,0.452917,33853.513228,0.000405,0,0.205058,2911,0.14262
11655,NOMAD III/JACK MONRO,,203,1,524,4,0.43409,0.456789,32447.592147,0.000432,0,0.232746,4772,0.168738
11674,FALCON/SAM WILSON,,537,1,1651,4,0.491988,0.51195,131880.552226,0.001104,0,0.17925,25797,0.484887
11688,PRINCESS PYTHON/ZELD,,183,1,357,4,0.444496,0.464644,15981.812858,0.000372,0,0.326187,5432,0.20459
11689,CONSTRICTOR/FRANK PA,,252,1,394,4,0.453239,0.474112,47698.625518,0.000518,0,0.257826,8154,0.246563
11699,CAPTAIN MARVEL III/G,,141,5,267,4,0.404659,0.427084,54814.919062,0.000339,0,0.239007,2359,0.123144
11701,BETA RAY BILL,,237,4,504,4,0.451807,0.472459,56190.016451,0.000499,0,0.283559,7930,0.247459
11748,SHAMAN/MICHAEL TWOYO,,421,8,1361,4,0.485332,0.503449,98217.083935,0.000847,0,0.255831,22618,0.443153
11750,"POWER, MARGARET",,146,3,357,4,0.428988,0.449971,15691.95722,0.000299,0,0.333396,3529,0.155514
11751,"POWER, DR. JIM",,160,3,406,4,0.438632,0.458912,21476.563943,0.000328,0,0.317453,4038,0.168843
11752,COUNTERWEIGHT/JACK P,,198,3,544,4,0.436961,0.458713,24947.470742,0.0004,0,0.286879,5595,0.203051
11754,LIGHTSPEED/JULIE POW,,196,3,544,4,0.435085,0.457004,23431.83058,0.000395,0,0.287441,5493,0.200373
11755,COUNTERWEIGHT II/KAT,,206,3,578,4,0.433333,0.455775,23323.443695,0.000411,0,0.269761,5696,0.203061
11756,CLOWN/CRAFTY ELIOT F,,135,1,221,4,0.439222,0.458657,13878.891804,0.000287,0,0.350691,3172,0.154687
11769,LEADER/SAM STERNS,,182,5,446,4,0.463194,0.479755,24234.257684,0.000391,0,0.422622,6961,0.245375
11771,ABSORBING MAN/CARL C,,273,4,654,4,0.46474,0.483715,47678.894511,0.000561,0,0.267211,9921,0.292989
11772,DOC SAMSON/DR. LEONA,,298,5,775,4,0.473231,0.490923,77919.285304,0.000663,0,0.303912,13449,0.334266
11806,SILVER SAMURAI/KENYU,,177,8,260,4,0.438006,0.458952,47303.046918,0.000384,0,0.280367,4367,0.16048
11811,SUNFIRE/SHIRO YOSHID,,377,8,800,4,0.48255,0.500048,156909.422561,0.000785,0,0.2546,18045,0.397521
11814,STRONG GUY/GUIDO CAR,,320,8,1091,4,0.469992,0.489159,39060.6218,0.000634,0,0.300627,15344,0.340363
11815,"HUDSON, HEATHER",,391,8,1588,4,0.473231,0.493829,143016.982257,0.000807,0,0.214558,16359,0.354851
11816,SASQUATCH/WALTER LAN,,454,8,1676,4,0.486304,0.505189,129663.190262,0.000918,0,0.23912,24589,0.460823
11817,"HARKNESS, AGATHA",,345,7,934,4,0.474651,0.493406,45382.267857,0.000702,0,0.272497,16170,0.373464
11818,THANOS DOPPELGANGER,,155,8,422,4,0.456529,0.473473,4811.089239,0.000308,0,0.694177,8285,0.231594
11819,MAGUS,,194,8,567,4,0.462742,0.47958,8674.164791,0.000383,0,0.538379,10079,0.257653
11827,LIVING TRIBUNAL,,176,7,271,4,0.455374,0.473273,11079.874702,0.000352,0,0.507597,7817,0.246104
11830,HIGH EVOLUTIONARY/HE,,328,4,707,4,0.470607,0.48979,95050.201303,0.000655,0,0.229432,12304,0.327212
11838,"MACTAGGERT, MOIRA KI",,448,8,1592,4,0.470374,0.493494,97790.446279,0.00091,0,0.174766,17499,0.344326
11846,HOBGOBLIN V/JASON PH,,189,10,471,4,0.408571,0.432577,23041.607482,0.000442,0,0.224417,3987,0.115345
11847,ELECTRO/MAX DILLON,,268,10,486,4,0.460924,0.480649,42009.828846,0.000562,0,0.264352,9458,0.264122
11850,CITIZEN V III/DALLAS,,232,1,478,4,0.439926,0.462425,40933.062507,0.000479,0,0.246679,6610,0.182949
11851,FIXER II/PAUL NORBER,,293,1,642,4,0.467509,0.486892,83360.435089,0.00062,0,0.211861,9063,0.261576
11853,CITIZEN V II/HELMUT,,432,2,920,5,0.401346,0.432591,320338.993232,0.001528,0,0.050668,4717,0.201366
11865,"CUSHING, KATE",,146,10,435,4,0.429129,0.450315,10592.941625,0.000318,0,0.327067,3462,0.126927
11872,MARROW/SARAH,,318,6,947,5,0.405272,0.432687,101911.475729,0.001007,0,0.079281,3996,0.193127
11873,CALLISTO,,193,8,443,4,0.437126,0.458856,22424.35476,0.000396,0,0.338785,6277,0.185705
11885,REDWING,,264,1,589,4,0.466422,0.484912,29960.599909,0.000548,0,0.322906,11210,0.302206
11886,DIAMONDBACK II/RACHE,,234,1,617,4,0.438927,0.461674,32052.58024,0.000481,0,0.238142,6492,0.191055
11898,"KNIGHT, MISTY",,324,13,779,4,0.463009,0.483946,89693.043786,0.000698,0,0.170088,8900,0.270222
11904,EEL II/EDWARD LAVELL,,145,1,189,4,0.429041,0.450035,8327.050092,0.000293,0,0.384962,4019,0.151175
11911,IRON FIST/DANIEL RAN,,545,13,1378,4,0.490232,0.511032,329696.073796,0.0012,0,0.159802,23689,0.460121
11915,BLACK GOLIATH/DR. WI,,183,2,352,4,0.457109,0.47499,35052.2241,0.000402,0,0.347025,5779,0.227694
11916,POWER MAN/ERIK JOSTE,,419,1,983,4,0.467278,0.490444,113993.772779,0.000862,0,0.167887,14702,0.328179
11917,MENTOR/ALARS [ETERNA,,148,2,280,4,0.442631,0.462409,14640.985233,0.000312,0,0.428296,4659,0.199229
11918,ISAAC,,132,2,226,4,0.439444,0.458904,7227.457717,0.000274,0,0.496299,4291,0.190107
11922,MULTIPLE MAN/JAMES A,,306,8,901,4,0.461331,0.482078,48695.572659,0.000615,0,0.299454,13974,0.326577
11924,WHIPLASH/MARK SCARLO,,199,1,311,4,0.435866,0.458154,36916.807651,0.000427,0,0.251967,4964,0.177962
11925,"HAMMER, JUSTIN",,149,10,296,4,0.41838,0.440775,19908.33501,0.000329,0,0.249773,2754,0.116665
11933,MADAME MASQUE/GIULIE,,137,2,295,4,0.421063,0.44301,10172.258993,0.000314,0,0.278446,2594,0.124061
11937,DEADPOOL/JACK/WADE W,,206,8,394,4,0.446302,0.466983,136160.707585,0.000517,0,0.154771,3268,0.142325
11941,"LANG, CASSANDRA CASS",,137,7,221,4,0.438577,0.458633,11362.888299,0.000298,0,0.384714,3584,0.171141
11948,GREY GARGOYLE/PAUL P,,141,1,203,4,0.441619,0.461323,19206.060793,0.000306,0,0.388956,3839,0.17754
11964,HAMMERHEAD,,139,10,317,4,0.419405,0.441454,12710.663044,0.000312,0,0.301428,2891,0.107886
11965,"OSBORN, NORMIE",,175,10,407,4,0.425145,0.447976,19302.134594,0.0004,0,0.279146,4250,0.128059
11971,DARKHAWK/CHRIS POWEL,,347,3,940,4,0.482349,0.499058,183006.96198,0.000725,0,0.246606,14804,0.352458
11972,LIVING LIGHTNING/MIG,,348,2,1051,4,0.473725,0.492839,71688.656795,0.00072,0,0.264103,15946,0.355414
11976,RAGE/ELVIN DARYL HAL,,276,3,713,4,0.469337,0.487339,63959.238921,0.000576,0,0.260791,9897,0.29359
11979,SERSI/SYLVIA,,573,4,1589,4,0.490347,0.511855,161470.406602,0.001132,0,0.175484,28758,0.510735
11995,MAXIMUS [INHUMAN],,163,7,504,4,0.433118,0.454593,18523.706769,0.000344,0,0.289101,3817,0.160492
11996,MEDUSA/MEDUSALITH AM,,445,7,1397,4,0.480905,0.501181,99349.422385,0.000899,0,0.212441,20987,0.427564
11999,QUICKSAND,,141,1,229,4,0.409984,0.432034,5769.893577,0.000274,0,0.376292,3714,0.113361
12004,EXECUTIONER II/SKURG,,199,4,417,4,0.453259,0.472291,15015.257726,0.000398,0,0.366327,7217,0.241297
12005,FORGOTTEN ONE/GILGAM,,186,4,412,4,0.433028,0.454961,14465.746154,0.000367,0,0.32787,5641,0.207667
12022,SHOCKER/HERMAN SCHUL,,141,10,213,4,0.423077,0.444838,11562.157139,0.000309,0,0.328977,3247,0.144345
12025,"ROBERTSON, RANDY",,156,10,453,4,0.400545,0.423181,10958.289085,0.000367,0,0.275765,3334,0.091497
12034,FIREFIST/RUSTY COLLI,,185,8,589,4,0.422991,0.44586,9230.049133,0.000361,0,0.361398,6151,0.183231
12042,SKIDS/SALLY BLEVINS,,188,8,613,4,0.420724,0.443721,13576.954639,0.000374,0,0.335362,5895,0.173362
12061,"KENT, CLARK",,166,8,196,4,0.456749,0.474167,11581.535968,0.000338,0,0.389923,5340,0.217943
12062,GHAUR [DEVIANT],,154,4,297,4,0.447028,0.46569,16060.778858,0.000314,0,0.362872,4275,0.19323
12064,"MERCADO, JOY",,132,10,373,4,0.401176,0.423029,5842.219108,0.000291,0,0.336341,2908,0.095468
12065,VIPER II,,224,1,408,4,0.465902,0.483044,47238.630303,0.000472,0,0.266015,6644,0.237986
12092,WIZARD/BENTLEY WITTM,,238,7,521,4,0.46472,0.482573,22430.125272,0.000484,0,0.341595,9634,0.297041
12095,MOONSTONE II/KARLA S,,424,1,1009,4,0.464038,0.488113,101885.622264,0.00085,0,0.169109,15165,0.329001
12096,BEETLE/ABNER RONALD,,593,2,1419,5,0.41423,0.450505,584961.595515,0.002168,0,0.049246,8644,0.293714
12098,TIGER SHARK/TODD ARL,,186,1,348,4,0.445597,0.465753,24452.521882,0.000387,0,0.307701,5294,0.191146
12111,"O'BRIEN, MICHAEL",,279,1,538,4,0.47422,0.491147,31270.489742,0.000566,0,0.339986,13185,0.336041
12112,"SIKORSKY, RAYMOND",,145,1,236,4,0.44986,0.468308,11584.746022,0.000305,0,0.411015,4291,0.194318
12116,LUNA/LUNA MAXIMOFF [,,229,7,515,4,0.454561,0.474311,22911.136045,0.000461,0,0.359649,9389,0.286517
12121,DORMAMMU,,146,5,344,4,0.434524,0.455424,66008.925462,0.000372,0,0.27265,2886,0.149535
12132,SELENE,,179,8,379,4,0.433423,0.454929,37986.124406,0.000378,0,0.306635,4885,0.173496
12135,CALIBAN/,,210,8,661,4,0.448526,0.468787,24547.260501,0.000429,0,0.331875,7283,0.212519
12136,MAGMA/AMARA AQUILLA/,,192,8,676,4,0.454106,0.472667,17513.32448,0.00038,0,0.371891,6819,0.228113
12145,WHIRLWIND/DAVID CANN,,199,2,311,4,0.456769,0.475301,12384.817644,0.000406,0,0.409522,8068,0.26242
12147,DEMOLITION MAN/DENNI,,168,1,366,4,0.435684,0.457076,10623.119786,0.000342,0,0.340605,4778,0.183156
12149,SWORDSMAN III/PHILIP,,133,2,301,4,0.428056,0.449141,5917.224363,0.000277,0,0.437457,3840,0.167781
12150,"MCLAREN, MEGAN",,137,2,209,4,0.451709,0.469577,13234.056682,0.000292,0,0.496994,4630,0.201797
12176,STINGRAY/DR. WALTER,,371,2,729,4,0.410064,0.439107,167268.243265,0.001156,0,0.092431,6344,0.263316
12177,"LE FEY, MORGAN",,154,7,316,4,0.449318,0.468124,15061.829265,0.000323,0,0.392921,4629,0.195872
12179,FIREBIRD/BONITA JUAR,,204,2,468,4,0.463997,0.480865,13013.226249,0.000417,0,0.486526,10074,0.299474
12182,WEREWOLF BY NIGHT/JA,,192,5,349,4,0.463338,0.480099,90442.674484,0.000462,0,0.413122,7575,0.245043
12196,BROTHER VOODOO/DANIE,,175,5,247,4,0.45627,0.474191,55342.076781,0.0004,0,0.4622,7037,0.230715
12198,"DRUMM, JERICHO",,131,5,171,4,0.440669,0.460269,20911.792997,0.000297,0,0.632061,5382,0.192696
12218,TOAD/MORTIMER TOYNBE,,233,8,547,4,0.461555,0.480035,30339.695438,0.00048,0,0.28674,7750,0.256558
12238,"KELLY, SEN. ROBERT E",,208,8,361,4,0.431292,0.45409,15053.472699,0.000425,0,0.29464,6343,0.188354
12242,BLACK KING/SEBASTIAN,,271,8,591,4,0.453219,0.474471,155996.377665,0.000567,0,0.248408,9088,0.247928
12243,TESSA,,160,8,321,4,0.413278,0.435945,9162.194914,0.000331,0,0.357469,4547,0.14992
12247,SPIRAL,,201,8,425,4,0.445959,0.466384,32719.527191,0.000421,0,0.328905,6611,0.219442
12295,BOX IV/MADISON JEFFR,,148,8,604,4,0.43563,0.456254,23869.060245,0.000317,0,0.323221,3516,0.154202
12297,AURORA/JEANNE-MARIE,,556,6,1641,4,0.420436,0.454833,341847.3393,0.001739,0,0.068067,10502,0.350096
12299,PUCK/EUGENE MILTON J,,369,8,1353,4,0.476123,0.49521,145092.034742,0.00077,0,0.231869,15743,0.352564
12300,NORTHSTAR/JEAN-PAUL,,571,6,1823,4,0.421114,0.455942,343097.5304,0.00173,0,0.073377,11941,0.371256
12315,SNOWBIRD/NARYA/ANNE,,313,6,828,4,0.406282,0.433327,67737.452592,0.000916,0,0.064328,3141,0.20302
12317,TALISMAN II/ELIZABET,,165,8,511,4,0.452905,0.470862,15800.307768,0.000341,0,0.389357,5268,0.205215
12330,LILANDRA NERAMANI [S,,332,8,1017,4,0.469591,0.489167,46919.993654,0.000651,0,0.273123,15007,0.347738
12354,MODOK/GEORGE TARLETO,,173,1,251,4,0.442593,0.463215,15559.133343,0.000367,0,0.314424,4678,0.198764
12362,MELTER/BRUNO HORGAN,,168,1,248,4,0.459463,0.476506,12750.55398,0.000353,0,0.430211,6035,0.226989
12363,SCREAMING MIMI/MELIS,,430,1,954,4,0.469739,0.492624,117206.318206,0.000868,0,0.177308,16354,0.349273
12384,THUNDERBIRD II/JAMES,,446,8,1272,4,0.462271,0.487339,200930.345509,0.000965,0,0.151287,15013,0.322872
12393,EPOCH,,146,2,216,4,0.447162,0.465753,11641.738742,0.000297,0,0.440529,4663,0.181433
12405,"CARTER, PEGGY",,330,1,675,4,0.466631,0.487164,54327.180657,0.000671,0,0.205103,11134,0.303836
12413,WARSTAR,,130,8,205,4,0.420013,0.441262,7359.490513,0.000261,0,0.43709,3665,0.147921
12416,ORACLE/LADY SIBYL,,148,8,266,4,0.425613,0.447026,11097.54992,0.000297,0,0.410737,4468,0.166575
12435,DEATHBIRD [SHI'AR],,199,8,420,4,0.439222,0.46074,22225.464292,0.000411,0,0.314705,6200,0.209085
12465,"ROBERTSON, MARTHA",,143,10,339,4,0.418749,0.440791,10344.09181,0.000321,0,0.320398,3253,0.100571
12536,"LUMPKIN, WILLIAM WIL",,189,10,298,4,0.44535,0.465458,14287.305444,0.00039,0,0.383598,6815,0.236462
12544,SLEEPWALKER,,134,9,203,4,0.438816,0.458665,110481.463807,0.000335,0,0.358321,3193,0.156516
12553,NIGHTHAWK/KYLE RICHM,,145,5,266,4,0.454918,0.472124,25199.467895,0.000304,0,0.635153,6631,0.219968
12573,RED WOLF III/WILL TA,,140,1,190,4,0.451651,0.469418,38729.366454,0.000317,0,0.68407,6656,0.221121
12588,WHITE QUEEN/EMMA FRO,,387,8,1145,4,0.459059,0.48302,163808.20249,0.000822,0,0.173408,12952,0.296018
12606,MIKHLO,,194,1,290,4,0.447143,0.46747,8367.131103,0.000388,0,0.475135,8895,0.262658
12607,IGOR,,196,1,288,4,0.449221,0.469258,9013.864057,0.000394,0,0.479016,9154,0.268326
12608,PEATOR,,206,1,305,4,0.467299,0.483619,17321.196272,0.000424,0,0.472887,9985,0.285204
12609,RED GHOST/IVAN KRAGO,,213,1,293,4,0.46636,0.483124,29813.352602,0.000442,0,0.445611,10061,0.287304
12634,ATTUMA,,191,13,371,4,0.45639,0.475053,19250.357504,0.000402,0,0.376026,6823,0.246276
12641,PLUTO [OLYMPIAN],,141,4,250,4,0.428425,0.449389,18045.192347,0.000304,0,0.316312,3122,0.153454
12676,WATER WIZARD/PETE,,151,3,210,4,0.42774,0.449173,16472.917426,0.000311,0,0.356909,4042,0.147929
12678,SCOURGE,,130,1,150,4,0.427023,0.447984,9443.000071,0.000274,0,0.309839,2598,0.135575
12743,SHATTERSTAR II/GAVEE,,211,8,655,4,0.419557,0.443401,20884.423185,0.000434,0,0.287294,6365,0.173615
12744,CYPHER/DOUG RAMSEY,,298,8,955,4,0.46377,0.483667,65805.144429,0.000609,0,0.270987,11992,0.301901
12745,BOOMER/TABITHA SMITH,,433,8,1683,4,0.46881,0.491961,202443.016215,0.000943,0,0.152339,14248,0.310431
12746,RICTOR/JULIO ESTEBAN,,226,8,887,4,0.425127,0.449109,21538.890633,0.000457,0,0.289479,7360,0.194253
12748,SIRYN/THERESA ROURKE,,362,8,1018,4,0.4472,0.472635,129399.118752,0.000778,0,0.17124,11189,0.258324
12757,"WING, COLLEEN",,229,13,569,4,0.444345,0.465961,50823.607197,0.00051,0,0.194974,5090,0.194584
12771,SHROUD/MAXIMILLIAN Q,,164,1,267,4,0.444194,0.464045,18230.944228,0.000346,0,0.522819,6988,0.231649
12777,SPIDER-WOMAN/JESSICA,,288,6,593,4,0.476406,0.492991,104906.866566,0.000635,0,0.298272,12327,0.330378
12805,DARKSTAR/LAYNIA SERG,,321,1,596,4,0.479711,0.496328,42925.876367,0.000645,0,0.340615,17494,0.386057
12806,VANGUARD/NICOLAI KRY,,276,1,514,4,0.477277,0.493215,30233.085715,0.000554,0,0.402661,15281,0.358571
12807,URSA MAJOR/MIKHAIL U,,170,1,273,4,0.462968,0.479221,12356.247101,0.000351,0,0.629307,9040,0.267654
12811,X-MAN/NATHAN GREY,,341,6,689,5,0.405414,0.433493,566353.81835,0.001483,0,0.041245,2391,0.166816
12882,WRECKER III/DIRK GAR,,228,4,633,4,0.470777,0.486948,28129.226042,0.000462,0,0.342028,8851,0.280256
12891,KARMA/XI'AN COY MANH,,183,8,545,4,0.44743,0.466927,29156.033617,0.00038,0,0.379211,6315,0.214022
12897,HUSK/PAIGE GUTHRIE,,231,8,674,4,0.429624,0.45322,58559.700801,0.000501,0,0.226275,6011,0.181432
12898,SKIN/ANGELO ESPINOSA,,223,8,660,4,0.433315,0.456294,60830.586669,0.000488,0,0.226235,5600,0.180086
12899,M,,135,8,387,4,0.393094,0.414511,12518.039095,0.000298,0,0.273632,2475,0.095601
12900,SYNCH/EVERETT THOMAS,,212,8,624,4,0.434542,0.457036,55087.651687,0.00046,0,0.241706,5406,0.174453
12905,"SZARDOS, MARGALI",,148,8,221,4,0.444837,0.463758,19063.383725,0.000324,0,0.370381,4029,0.173719
12919,"GREY, DR. JOHN",,160,8,323,4,0.420826,0.442946,5273.715088,0.000318,0,0.425314,5410,0.179301
