Id,Label,timeset,Degree,modularity_class,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,pageranks,componentnumber,clustering,triangles,eigencentrality
11315,EON,,72,1,119,2,0.532727,0.561433,23.040364,0.000942,0,0.604069,1544,0.168614
11317,"TANAKA, KENJIRO",,79,1,153,2,0.536139,0.567406,28.175576,0.001011,0,0.61149,1884,0.184813
11321,HYPERION,,98,1,245,2,0.545624,0.583618,43.290048,0.001191,0,0.619609,2945,0.23854
11322,SERGEI,,92,1,155,2,0.542593,0.578498,37.506229,0.001127,0,0.594601,2489,0.218741
11323,MAELSTROM/MALCOLM ST,,71,1,125,2,0.532243,0.56058,14.009735,0.000925,0,0.705433,1753,0.177187
11324,JACK OF HEARTS/JACK,,157,1,317,2,0.57734,0.633959,114.319346,0.001735,0,0.562469,6888,0.366906
11334,DRAGONFLY/VERONICA D,,76,1,118,2,0.534672,0.564846,37.8133,0.000989,0,0.564912,1610,0.174407
11339,STRANGER,,99,5,241,2,0.546132,0.584471,44.366944,0.001191,0,0.618223,2999,0.246122
11361,SUPER SABRE/MARTIN F,,70,3,160,2,0.53176,0.559727,29.099864,0.000929,0,0.615321,1486,0.151295
11362,WHIZZER III/JAMES SA,,82,4,157,2,0.537615,0.569966,41.02752,0.001046,0,0.552243,1834,0.182973
11364,CAPTAIN MARVEL II/MO,,305,1,1471,2,0.675894,0.760239,660.100326,0.003182,0,0.405134,18782,0.638841
11374,CAPTAIN BRITAIN/BRIA,,271,3,827,2,0.650388,0.731229,471.169835,0.002819,0,0.468443,17138,0.603792
11375,USAGENT/CAPTAIN JOHN,,276,1,1191,2,0.654018,0.735495,556.143401,0.002913,0,0.434941,16506,0.584143
11376,MEGGAN,,155,3,623,2,0.576205,0.632253,144.267344,0.001744,0,0.505404,6032,0.337393
11379,PHOENIX III/RACHEL S,,205,3,752,2,0.605998,0.674915,291.208336,0.002229,0,0.470827,9845,0.435557
11389,VANISHER,,101,3,171,2,0.547152,0.586177,47.476695,0.001216,0,0.595644,3008,0.22929
11394,NOVA II/FRANKIE RAYE,,217,5,653,2,0.613613,0.685154,262.964232,0.002333,0,0.522359,12242,0.486019
11401,SUPER SKRULL/KL'RT,,116,1,196,2,0.554924,0.598976,42.017845,0.001333,0,0.653373,4358,0.294712
11404,RONAN THE ACCUSER [K,,100,1,223,2,0.546642,0.585324,28.565376,0.001186,0,0.715354,3541,0.272332
11406,SUPREME INTELLIGENCE,,138,1,296,2,0.566731,0.617747,66.770659,0.001544,0,0.647202,6118,0.35886
11421,BOOMERANG/FRED MYERS,,119,4,231,2,0.556505,0.601536,95.921424,0.001413,0,0.465746,3270,0.231463
11422,"JONES, RICHARD MILHO",,278,1,1255,2,0.655481,0.737201,512.888087,0.002911,0,0.431836,16627,0.59721
11423,"TALBOT, GLENN",,75,1,338,2,0.534184,0.563993,15.892047,0.000952,0,0.678559,1883,0.198543
11431,ANNIHILUS,,89,2,202,2,0.54109,0.575939,25.403,0.001088,0,0.666752,2611,0.22766
11434,"LEEDS, NED",,87,4,311,2,0.540092,0.574232,31.696994,0.001087,0,0.604918,2263,0.190202
11442,"ROSENTHAL, BERNIE",,93,1,261,2,0.543095,0.579352,34.561158,0.001132,0,0.621786,2660,0.229829
11459,CANNONBALL/JACK PULV,,89,4,176,2,0.54109,0.575939,33.172462,0.001102,0,0.609806,2388,0.211358
11460,"GAMBONNO, ERNESTO",,83,4,163,2,0.538108,0.570819,24.656566,0.001041,0,0.650309,2213,0.205559
11461,"PAGE, KAREN",,115,4,365,2,0.554399,0.598123,57.144597,0.001345,0,0.591304,3876,0.271852
11463,RINGMASTER/MAYNARD T,,103,4,194,2,0.548176,0.587884,58.565246,0.001245,0,0.552637,2903,0.234722
11464,"GAMBONNO, LUIGI",,82,4,170,2,0.537615,0.569966,23.10493,0.001031,0,0.65673,2181,0.204526
11465,"NELSON, FRANKLIN FOG",,216,4,692,2,0.612971,0.6843,259.807945,0.002305,0,0.493325,11455,0.483662
11469,SHADOWCAT/KATHERINE,,272,3,1577,2,0.651111,0.732082,550.037272,0.002865,0,0.401671,14804,0.557405
11476,LOCKHEED,,179,3,721,2,0.590131,0.65273,181.219775,0.001972,0,0.507878,8091,0.386811
11480,CERISE II [SHI'AR],,78,3,147,2,0.535649,0.566553,13.600125,0.00098,0,0.771562,2317,0.219504
11487,"DUGAN, TIMOTHY ALOYI",,233,1,753,2,0.624068,0.698805,299.593128,0.002458,0,0.48853,13204,0.525513
11508,BINARY/CAROL DANVERS,,268,1,1110,2,0.64823,0.728669,544.861627,0.002826,0,0.427553,15297,0.570608
11510,"GYRICH, HENRY PETER",,221,1,588,2,0.616193,0.688567,319.431452,0.00236,0,0.465241,11310,0.490757
11511,COLLECTOR/TANELEER T,,127,1,269,2,0.560766,0.608362,45.74873,0.001424,0,0.667417,5340,0.337441
11520,CAPTAIN MARVEL/CAPTA,,149,1,529,2,0.572825,0.627133,84.952273,0.00165,0,0.621168,6849,0.376166
11523,ZEUS,,125,1,284,2,0.559694,0.606655,56.763683,0.001425,0,0.616645,4779,0.30816
11529,MAD DOG/COLONEL BUZZ,,102,1,204,2,0.547664,0.587031,44.932944,0.001213,0,0.60862,3135,0.261395
11530,"DE LA FONTAINE, CONT",,154,1,350,2,0.575639,0.631399,129.237702,0.00171,0,0.5306,6251,0.364964
11532,"JONES, GABE",,124,1,330,2,0.55916,0.605802,57.048613,0.001421,0,0.625623,4771,0.306906
11546,"QUARTERMAIN, CLAY",,75,1,249,2,0.534184,0.563993,15.831412,0.000949,0,0.682162,1893,0.204509
11555,MS. MARVEL II/SHARON,,199,2,504,2,0.602261,0.669795,222.103043,0.00214,0,0.490127,9656,0.457532
11557,BLACK KNIGHT V/DANE,,296,1,1258,2,0.66895,0.75256,702.673061,0.003102,0,0.36727,16035,0.602455
11559,APOCALYPSE/EN SABAH,,109,3,422,2,0.55127,0.593003,54.369002,0.00129,0,0.574244,3380,0.255678
11564,PHARAOH RAMA-TUT,,254,1,834,2,0.638344,0.716724,451.522785,0.002691,0,0.45607,14654,0.547229
11567,BALDER [ASGARDIAN],,170,0,1123,2,0.58483,0.645051,140.203882,0.001856,0,0.552175,7932,0.401046
11578,HELLSTORM/DAIMON HEL,,171,1,412,2,0.585415,0.645904,109.166191,0.001851,0,0.625937,9098,0.413612
11590,ROMA,,77,3,144,2,0.53516,0.5657,32.415088,0.000988,0,0.614833,1799,0.185302
11591,TRAPSTER/PETER PETRU,,118,2,279,2,0.555977,0.600683,71.99925,0.001386,0,0.55034,3799,0.264927
11597,"CORTEZ, FABIAN",,84,3,228,2,0.538603,0.571672,24.029536,0.001046,0,0.648594,2261,0.206032
11598,TRIATHLON/DELROY GAR,,117,1,306,2,0.55545,0.599829,59.2581,0.001363,0,0.619511,4204,0.287965
11600,CARGIL/JOANNA CARGIL,,105,3,230,2,0.549203,0.58959,56.650689,0.001262,0,0.574542,3137,0.229845
11601,SCANNER II,,87,3,196,2,0.540092,0.574232,30.204688,0.001078,0,0.620422,2321,0.210135
11602,"VOGHT, AMELIA",,76,3,172,2,0.534672,0.564846,16.414348,0.000976,0,0.715789,2040,0.180654
11619,"HALLER, GABRIELLE",,83,3,156,2,0.538108,0.570819,16.084681,0.001042,0,0.736997,2508,0.194636
11633,"JAMESON, COL. JOHN",,73,4,276,2,0.533212,0.562287,31.714682,0.000959,0,0.541096,1422,0.15882
11648,DIABLO/ESTEBAN DE AB,,124,2,191,2,0.55916,0.605802,58.032329,0.001415,0,0.610543,4656,0.307194
11651,"JONES, MARLO CHANDLE",,74,1,220,2,0.533698,0.56314,24.481543,0.000954,0,0.578304,1562,0.183589
11655,NOMAD III/JACK MONRO,,89,1,297,2,0.54109,0.575939,38.940104,0.001111,0,0.583248,2284,0.194327
11674,FALCON/SAM WILSON,,280,1,1207,2,0.656951,0.738908,446.526044,0.002907,0,0.466999,18241,0.61575
11688,PRINCESS PYTHON/ZELD,,113,4,230,2,0.553352,0.596416,69.900855,0.00134,0,0.560683,3548,0.259407
11689,CONSTRICTOR/FRANK PA,,132,1,227,2,0.563462,0.612628,87.712042,0.001511,0,0.548577,4743,0.307598
11699,CAPTAIN MARVEL III/G,,71,1,158,2,0.532243,0.56058,21.15794,0.000929,0,0.606841,1508,0.164623
11700,NEBULA,,84,5,213,2,0.538603,0.571672,16.724879,0.001036,0,0.725473,2529,0.213294
11701,BETA RAY BILL,,129,0,340,2,0.561841,0.610068,72.821552,0.001469,0,0.585029,4830,0.316005
11748,SHAMAN/MICHAEL TWOYO,,280,5,1082,2,0.656951,0.738908,468.516278,0.002904,0,0.472683,18463,0.624307
11750,"POWER, MARGARET",,89,2,277,2,0.54109,0.575939,34.367015,0.001101,0,0.593973,2326,0.204926
11751,"POWER, DR. JIM",,95,2,311,2,0.544104,0.581058,39.122343,0.001158,0,0.58813,2626,0.218866
11752,COUNTERWEIGHT/JACK P,,117,2,416,2,0.55545,0.599829,64.382403,0.001366,0,0.55364,3757,0.268252
11754,LIGHTSPEED/JULIE POW,,116,2,412,2,0.554924,0.598976,63.886056,0.001357,0,0.551424,3678,0.265254
11755,COUNTERWEIGHT II/KAT,,119,2,442,2,0.556505,0.601536,73.409727,0.001389,0,0.529697,3719,0.266225
11756,CLOWN/CRAFTY ELIOT F,,79,4,151,2,0.536139,0.567406,25.53463,0.001007,0,0.640052,1972,0.19454
11769,LEADER/SAM STERNS,,130,1,344,2,0.56238,0.610922,44.283022,0.001453,0,0.710078,5954,0.345637
11771,ABSORBING MAN/CARL C,,167,0,529,2,0.583085,0.642491,149.698164,0.001841,0,0.519082,7195,0.380241
11772,DOC SAMSON/DR. LEONA,,196,1,602,2,0.60041,0.667235,144.2489,0.002083,0,0.603872,11540,0.473715
11777,TYRANNUS,,72,1,115,2,0.532727,0.561433,14.065766,0.000925,0,0.709311,1813,0.199406
11802,ARAGORN,,72,1,186,2,0.532727,0.561433,21.629309,0.000931,0,0.623239,1593,0.176608
11806,SILVER SAMURAI/KENYU,,87,3,134,2,0.540092,0.574232,38.646353,0.001084,0,0.569634,2131,0.194247
11811,SUNFIRE/SHIRO YOSHID,,224,3,542,2,0.618143,0.691126,225.3579,0.002346,0,0.55209,13789,0.534108
11814,STRONG GUY/GUIDO CAR,,208,3,924,2,0.607884,0.677474,245.548299,0.002251,0,0.530751,11426,0.457268
11815,"HUDSON, HEATHER",,216,5,1119,2,0.612971,0.6843,280.424154,0.002326,0,0.513351,11920,0.476019
11816,SASQUATCH/WALTER LAN,,298,5,1342,2,0.670481,0.754266,576.148631,0.003086,0,0.452647,20031,0.648208
11817,"HARKNESS, AGATHA",,217,2,769,2,0.613613,0.685154,264.468078,0.002322,0,0.508875,11926,0.492818
11818,THANOS DOPPELGANGER,,139,5,406,2,0.56728,0.618601,34.296847,0.001573,0,0.775414,7437,0.34069
11819,MAGUS,,154,5,526,2,0.575639,0.631399,65.00006,0.001723,0,0.700789,8256,0.365338
11827,LIVING TRIBUNAL,,147,5,238,2,0.571707,0.625427,76.353974,0.00164,0,0.656136,7041,0.360667
11830,HIGH EVOLUTIONARY/HE,,179,0,398,2,0.590131,0.65273,170.210992,0.001943,0,0.518235,8256,0.421747
11837,"FRIEDLANDER, SHARON",,86,3,195,2,0.539595,0.573379,24.113031,0.001077,0,0.700684,2561,0.188435
11838,"MACTAGGERT, MOIRA KI",,206,3,1231,2,0.606625,0.675768,293.139877,0.002269,0,0.457968,9670,0.401855
11847,ELECTRO/MAX DILLON,,147,4,314,2,0.571707,0.625427,100.204734,0.00165,0,0.555307,5959,0.33363
11850,CITIZEN V III/DALLAS,,95,1,282,2,0.544104,0.581058,38.178379,0.00117,0,0.615006,2746,0.211871
11851,FIXER II/PAUL NORBER,,142,1,420,2,0.568932,0.62116,101.207271,0.001614,0,0.538408,5390,0.321202
11853,CITIZEN V II/HELMUT,,91,1,252,2,0.542091,0.577645,42.70298,0.001131,0,0.56801,2326,0.201235
11865,"CUSHING, KATE",,71,4,232,2,0.532243,0.56058,24.350897,0.00094,0,0.54165,1346,0.146441
11872,MARROW/SARAH,,94,3,319,2,0.543599,0.580205,37.615218,0.001152,0,0.600092,2623,0.217342
11873,CALLISTO,,108,3,307,2,0.550752,0.59215,48.453581,0.001296,0,0.617169,3566,0.225126
11884,TASKMASTER,,73,1,114,2,0.533212,0.562287,18.665493,0.000941,0,0.641553,1686,0.183159
11885,REDWING,,167,1,426,2,0.583085,0.642491,101.622536,0.001811,0,0.633143,8776,0.407692
11886,DIAMONDBACK II/RACHE,,101,1,306,2,0.547152,0.586177,60.766351,0.001229,0,0.528119,2667,0.223355
11898,"KNIGHT, MISTY",,141,1,439,2,0.56838,0.620307,131.934782,0.001603,0,0.491185,4848,0.318965
11899,"LANE, LOIS",,79,3,96,2,0.536139,0.567406,19.992431,0.000991,0,0.64492,1987,0.196314
11904,EEL II/EDWARD LAVELL,,76,1,99,2,0.534672,0.564846,21.910564,0.00098,0,0.655088,1867,0.179642
11911,IRON FIST/DANIEL RAN,,267,1,841,2,0.647514,0.727816,425.793501,0.002787,0,0.469742,16681,0.586385
11915,BLACK GOLIATH/DR. WI,,115,1,240,2,0.554399,0.598123,44.773958,0.001327,0,0.641648,4206,0.299355
11916,POWER MAN/ERIK JOSTE,,183,1,628,2,0.592518,0.656143,205.278806,0.00202,0,0.477211,7947,0.386091
11917,MENTOR/ALARS [ETERNA,,106,1,236,2,0.549719,0.590444,36.258324,0.001246,0,0.687332,3825,0.27765
11918,ISAAC,,101,1,190,2,0.547152,0.586177,28.083512,0.001193,0,0.70297,3550,0.264154
11922,MULTIPLE MAN/JAMES A,,203,3,731,2,0.604747,0.673208,236.382211,0.0022,0,0.537775,11026,0.449869
11924,WHIPLASH/MARK SCARLO,,92,1,161,2,0.542593,0.578498,37.967333,0.001139,0,0.596034,2495,0.209612
11937,DEADPOOL/JACK/WADE W,,73,3,162,2,0.533212,0.562287,31.380566,0.000953,0,0.524734,1379,0.162319
11941,"LANG, CASSANDRA CASS",,88,2,158,2,0.54059,0.575085,26.615595,0.001081,0,0.662487,2536,0.224193
11948,GREY GARGOYLE/PAUL P,,93,1,146,2,0.543095,0.579352,25.770612,0.001126,0,0.680926,2913,0.233059
11971,DARKHAWK/CHRIS POWEL,,202,5,676,2,0.604124,0.672355,201.292058,0.002166,0,0.549086,11147,0.472978
11972,LIVING LIGHTNING/MIG,,210,1,826,2,0.609148,0.679181,234.684902,0.002262,0,0.536797,11780,0.474006
11976,RAGE/ELVIN DARYL HAL,,152,1,517,2,0.57451,0.629693,91.289624,0.001679,0,0.602388,6913,0.384425
11979,SERSI/SYLVIA,,323,1,1125,2,0.690224,0.775597,812.850776,0.003358,0,0.402746,20944,0.670277
11995,MAXIMUS [INHUMAN],,80,2,336,2,0.53663,0.568259,24.934458,0.001008,0,0.654747,2069,0.203057
11996,MEDUSA/MEDUSALITH AM,,252,2,1067,2,0.636957,0.715017,316.458363,0.002623,0,0.503952,15938,0.573975
12002,LORELEI II/MELODI [A,,70,0,228,2,0.53176,0.559727,19.292334,0.000918,0,0.607453,1467,0.157624
12004,EXECUTIONER II/SKURG,,130,0,319,2,0.56238,0.610922,68.767482,0.001476,0,0.603578,5061,0.316951
12005,FORGOTTEN ONE/GILGAM,,106,1,268,2,0.549719,0.590444,49.209353,0.001255,0,0.610063,3395,0.263459
12022,SHOCKER/HERMAN SCHUL,,80,4,138,2,0.53663,0.568259,28.963691,0.001025,0,0.59462,1879,0.175641
12034,FIREFIST/RUSTY COLLI,,106,3,441,2,0.549719,0.590444,46.446334,0.001273,0,0.614735,3421,0.228669
12042,SKIDS/SALLY BLEVINS,,104,3,452,2,0.548689,0.588737,48.571047,0.001259,0,0.590179,3161,0.215943
12060,LLYRA/LLYRA MORRIS,,82,1,140,2,0.537615,0.569966,24.557425,0.001024,0,0.654622,2174,0.217636
12061,"KENT, CLARK",,124,4,154,2,0.55916,0.605802,72.05008,0.001428,0,0.561107,4279,0.289402
12062,GHAUR [DEVIANT],,95,1,185,2,0.544104,0.581058,36.908707,0.001149,0,0.628443,2806,0.246816
12065,VIPER II,,124,1,257,2,0.55916,0.605802,86.747075,0.001437,0,0.55219,4211,0.293701
12092,WIZARD/BENTLEY WITTM,,175,2,451,2,0.587763,0.649317,154.090386,0.001915,0,0.524926,7992,0.404263
12093,"REAGAN, RONALD",,111,3,145,2,0.552309,0.59471,46.309003,0.001289,0,0.633579,3868,0.281577
12095,MOONSTONE II/KARLA S,,184,1,621,2,0.593117,0.656997,210.91747,0.002025,0,0.478736,8060,0.395017
12096,BEETLE/ABNER RONALD,,139,1,441,2,0.56728,0.618601,105.858692,0.001591,0,0.522573,5012,0.305087
12098,TIGER SHARK/TODD ARL,,101,1,204,2,0.547152,0.586177,46.94986,0.001216,0,0.574653,2902,0.237932
12099,ELYSIUS,,74,1,131,2,0.533698,0.56314,7.660123,0.00093,0,0.829693,2241,0.224462
12111,"O'BRIEN, MICHAEL",,193,1,418,2,0.59857,0.664676,153.654633,0.002057,0,0.588299,10900,0.465503
12112,"SIKORSKY, RAYMOND",,102,1,191,2,0.547664,0.587031,37.323407,0.001213,0,0.639293,3293,0.256196
12116,LUNA/LUNA MAXIMOFF [,,157,1,397,2,0.57734,0.633959,93.09533,0.001713,0,0.612935,7506,0.398799
12121,DORMAMMU,,76,1,219,2,0.534672,0.564846,17.232713,0.000961,0,0.68807,1961,0.197841
12132,SELENE,,101,3,270,2,0.547152,0.586177,46.092495,0.001227,0,0.622574,3144,0.219432
12135,CALIBAN/,,114,3,491,2,0.553875,0.59727,44.748615,0.001341,0,0.649589,4184,0.260189
12136,MAGMA/AMARA AQUILLA/,,137,3,571,2,0.566184,0.616894,81.368342,0.001557,0,0.574818,5355,0.309353
12145,WHIRLWIND/DAVID CANN,,154,1,262,2,0.575639,0.631399,105.760458,0.001713,0,0.567779,6689,0.361436
12146,"FREEMAN, DUANE JEROM",,84,1,139,2,0.538603,0.571672,19.125187,0.001041,0,0.723178,2521,0.217912
12147,DEMOLITION MAN/DENNI,,92,1,248,2,0.542593,0.578498,31.013015,0.001122,0,0.662207,2772,0.230616
12148,MAGDALENE/MARISSA DA,,77,1,186,2,0.53516,0.5657,11.316253,0.000969,0,0.791183,2315,0.212554
12149,SWORDSMAN III/PHILIP,,80,1,230,2,0.53663,0.568259,13.808683,0.000998,0,0.774051,2446,0.218577
12150,"MCLAREN, MEGAN",,99,1,169,2,0.546132,0.584471,24.12227,0.001174,0,0.72954,3539,0.270717
12176,STINGRAY/DR. WALTER,,134,1,265,2,0.564547,0.614334,63.87818,0.001503,0,0.632477,5636,0.332315
12177,"LE FEY, MORGAN",,89,1,196,2,0.54109,0.575939,20.093425,0.001074,0,0.741062,2902,0.253859
12179,FIREBIRD/BONITA JUAR,,172,1,425,2,0.586,0.646758,99.197382,0.00185,0,0.622807,9159,0.43414
12181,STRIDER,,79,1,130,2,0.536139,0.567406,21.637299,0.000998,0,0.680948,2098,0.203221
12182,WEREWOLF BY NIGHT/JA,,132,1,185,2,0.563462,0.612628,38.570175,0.001467,0,0.775156,6702,0.349537
12196,BROTHER VOODOO/DANIE,,124,1,164,2,0.55916,0.605802,23.968494,0.001391,0,0.816942,6230,0.329279
12198,"DRUMM, JERICHO",,105,1,131,2,0.549203,0.58959,5.558008,0.001209,0,0.9337,5098,0.289471
12218,TOAD/MORTIMER TOYNBE,,144,3,417,2,0.570039,0.622867,120.353812,0.00163,0,0.528846,5445,0.329817
12233,ARON [WATCHER],,91,2,179,2,0.542091,0.577645,20.506451,0.001099,0,0.747009,3059,0.247672
12238,"KELLY, SEN. ROBERT E",,110,3,250,2,0.551789,0.593857,51.178166,0.001316,0,0.604671,3625,0.229407
12242,BLACK KING/SEBASTIAN,,150,3,420,2,0.573386,0.627986,115.074653,0.001698,0,0.528233,5903,0.312744
12243,TESSA,,92,3,242,2,0.542593,0.578498,29.950319,0.001143,0,0.658385,2756,0.187636
12247,SPIRAL,,119,3,293,2,0.556505,0.601536,49.177987,0.001382,0,0.65005,4564,0.283535
12295,BOX IV/MADISON JEFFR,,76,5,404,2,0.534672,0.564846,18.725842,0.000965,0,0.667368,1902,0.198514
12297,AURORA/JEANNE-MARIE,,183,5,586,2,0.592518,0.656143,158.588164,0.001967,0,0.539663,8987,0.434387
12298,PERSUASION/KARA KILL,,70,5,249,2,0.53176,0.559727,11.097552,0.000906,0,0.750311,1812,0.189282
12299,PUCK/EUGENE MILTON J,,211,5,976,2,0.609781,0.680034,253.989618,0.002271,0,0.526969,11675,0.474354
12300,NORTHSTAR/JEAN-PAUL,,195,5,663,2,0.599795,0.666382,173.216464,0.002074,0,0.532858,10079,0.4669
12315,SNOWBIRD/NARYA/ANNE,,95,5,243,2,0.544104,0.581058,37.654842,0.001144,0,0.608063,2715,0.236023
12317,TALISMAN II/ELIZABET,,108,5,363,2,0.550752,0.59215,46.730677,0.00127,0,0.639495,3695,0.275246
12322,MARRINA/MARRINA SMAL,,75,5,207,2,0.534184,0.563993,21.95587,0.000956,0,0.606847,1684,0.193253
12330,LILANDRA NERAMANI [S,,195,3,805,2,0.599795,0.666382,207.361942,0.002117,0,0.524187,9915,0.444652
12354,MODOK/GEORGE TARLETO,,100,1,163,2,0.546642,0.585324,39.159997,0.001194,0,0.614949,3044,0.253276
12362,MELTER/BRUNO HORGAN,,119,1,189,2,0.556505,0.601536,45.860281,0.001371,0,0.652756,4583,0.300042
12363,SCREAMING MIMI/MELIS,,191,1,570,2,0.59735,0.662969,218.137763,0.00209,0,0.494957,8981,0.420601
12384,THUNDERBIRD II/JAMES,,180,3,810,2,0.590726,0.653584,211.320084,0.001988,0,0.488703,7873,0.38376
12393,EPOCH,,96,5,157,2,0.54461,0.581911,27.125286,0.001157,0,0.701754,3200,0.243961
12394,DEATHURGE,,71,1,100,2,0.532243,0.56058,10.652468,0.000921,0,0.761368,1892,0.192522
12405,"CARTER, PEGGY",,152,1,433,2,0.57451,0.629693,108.425399,0.001687,0,0.566225,6498,0.369025
12409,STARBOLT,,70,3,116,2,0.53176,0.559727,11.351676,0.000909,0,0.727536,1757,0.180422
12413,WARSTAR,,72,3,117,2,0.532727,0.561433,13.991265,0.000927,0,0.704617,1801,0.187545
12416,ORACLE/LADY SIBYL,,85,3,161,2,0.539098,0.572526,21.943453,0.001053,0,0.689076,2460,0.215551
12435,DEATHBIRD [SHI'AR],,107,3,309,2,0.550235,0.591297,45.022613,0.001267,0,0.618233,3506,0.256616
12520,DRAGON MAN,,75,2,174,2,0.534184,0.563993,21.857461,0.000967,0,0.630631,1750,0.178636
12529,ARCADE/,,73,3,136,2,0.533212,0.562287,15.277714,0.000953,0,0.707763,1860,0.161537
12531,DOPPELGANGER,,83,5,87,2,0.538108,0.570819,11.838469,0.001044,0,0.89715,3053,0.199937
12536,"LUMPKIN, WILLIAM WIL",,129,4,216,2,0.561841,0.610068,60.408285,0.001456,0,0.639656,5281,0.324962
12544,SLEEPWALKER,,83,5,105,2,0.538108,0.570819,19.159089,0.001031,0,0.73347,2496,0.218366
12553,NIGHTHAWK/KYLE RICHM,,118,1,182,2,0.555977,0.600683,14.961596,0.001331,0,0.86658,5982,0.322127
12573,RED WOLF III/WILL TA,,124,1,169,2,0.55916,0.605802,17.226529,0.001388,0,0.848676,6472,0.33289
12574,LOBO,,101,1,127,2,0.547152,0.586177,3.277962,0.00117,0,0.950099,4798,0.281711
12588,WHITE QUEEN/EMMA FRO,,181,3,717,2,0.591322,0.654437,201.691539,0.002003,0,0.484776,7897,0.371131
12606,MIKHLO,,160,1,250,2,0.579051,0.636519,87.92722,0.001742,0,0.641195,8156,0.38983
12607,IGOR,,162,1,251,2,0.580198,0.638225,88.300523,0.001759,0,0.644966,8411,0.397008
12608,PEATOR,,170,1,265,2,0.58483,0.645051,96.706661,0.001832,0,0.641002,9208,0.417497
12609,RED GHOST/IVAN KRAGO,,171,1,248,2,0.585415,0.645904,103.755453,0.001845,0,0.63495,9229,0.418771
12610,BLASTAAR,,85,2,123,2,0.539098,0.572526,26.810848,0.001051,0,0.62577,2234,0.215585
12634,ATTUMA,,135,1,287,2,0.565092,0.615188,71.088879,0.00152,0,0.60586,5480,0.335304
12636,"HUNTER, STEVIE",,93,3,300,2,0.543095,0.579352,22.751241,0.001148,0,0.71669,3066,0.194472
12641,PLUTO [OLYMPIAN],,77,0,169,2,0.53516,0.5657,19.532807,0.000974,0,0.67054,1962,0.199913
12676,WATER WIZARD/PETE,,76,1,112,2,0.534672,0.564846,21.561731,0.000979,0,0.645263,1839,0.179568
12678,SCOURGE,,70,1,84,2,0.53176,0.559727,24.039418,0.000925,0,0.588406,1421,0.166211
12743,SHATTERSTAR II/GAVEE,,99,3,461,2,0.546132,0.584471,45.874426,0.001212,0,0.633271,3072,0.206898
12744,CYPHER/DOUG RAMSEY,,182,3,757,2,0.591919,0.65529,177.138208,0.001997,0,0.514419,8473,0.393199
12745,BOOMER/TABITHA SMITH,,168,3,1165,2,0.583665,0.643345,149.423181,0.00187,0,0.530225,7438,0.36417
12746,RICTOR/JULIO ESTEBAN,,114,3,689,2,0.553875,0.59727,60.920631,0.001357,0,0.59556,3836,0.236626
12748,SIRYN/THERESA ROURKE,,151,3,683,2,0.573947,0.62884,152.873981,0.001724,0,0.502693,5693,0.304816
12757,"WING, COLLEEN",,97,1,304,2,0.545116,0.582765,50.467581,0.001174,0,0.54768,2550,0.231022
12771,SHROUD/MAXIMILLIAN Q,,129,1,200,2,0.561841,0.610068,38.625723,0.001442,0,0.756177,6243,0.33692
12777,SPIDER-WOMAN/JESSICA,,193,1,367,2,0.59857,0.664676,172.107677,0.002054,0,0.573672,10629,0.46501
12805,DARKSTAR/LAYNIA SERG,,229,1,477,2,0.621421,0.695392,250.755497,0.002407,0,0.535892,13990,0.532722
12806,VANGUARD/NICOLAI KRY,,215,1,442,2,0.61233,0.683447,197.998982,0.002267,0,0.565616,13012,0.509136
12807,URSA MAJOR/MIKHAIL U,,156,1,254,2,0.576772,0.633106,55.152512,0.001691,0,0.720678,8713,0.402018
12864,ORKA,,78,1,133,2,0.535649,0.566553,23.08975,0.000994,0,0.652015,1958,0.196084
12882,WRECKER III/DIRK GAR,,158,0,542,2,0.577909,0.634812,116.433023,0.001748,0,0.551157,6836,0.372135
12884,"PAIBOK, CAPT. [SKRUL",,78,2,122,2,0.535649,0.566553,10.011409,0.000981,0,0.831502,2497,0.214138
12886,DEVOS THE DEVESTATOR,,75,2,119,2,0.534184,0.563993,8.016311,0.000952,0,0.854775,2372,0.207231
12889,BRIGHTWIND,,91,3,218,2,0.542091,0.577645,28.798001,0.00113,0,0.658608,2697,0.190036
12891,KARMA/XI'AN COY MANH,,128,3,447,2,0.561303,0.609215,66.565709,0.001472,0,0.600517,4881,0.290839
12897,HUSK/PAIGE GUTHRIE,,96,3,378,2,0.54461,0.581911,33.393031,0.001172,0,0.661404,3016,0.220791
12898,SKIN/ANGELO ESPINOSA,,94,3,370,2,0.543599,0.580205,31.025525,0.001149,0,0.655914,2867,0.221208
12900,SYNCH/EVERETT THOMAS,,92,3,352,2,0.542593,0.578498,33.127249,0.001135,0,0.653129,2734,0.212719
12905,"SZARDOS, MARGALI",,80,3,143,2,0.53663,0.568259,15.884197,0.000998,0,0.739557,2337,0.220708
12919,"GREY, DR. JOHN",,108,3,257,2,0.550752,0.59215,38.957363,0.001291,0,0.65784,3801,0.235516
12923,IMPOSSIBLE MAN,,92,2,162,2,0.542593,0.578498,44.679879,0.001123,0,0.526995,2206,0.216628
12938,FERAL/MARIA CALLASAN,,86,3,322,2,0.539595,0.573379,30.04793,0.001075,0,0.6342,2318,0.195352
12943,"WINGFOOT, WYATT",,73,2,281,2,0.533212,0.562287,14.075972,0.000933,0,0.702816,1847,0.188427
